ilocy,ilocx,annual_pr (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
663,1163,1230.0,0.3750065977850023,17.189960041690064,45.1333,-72.2333,GEORGEVILLE,1.0923727734405018,1246.524658203125
664,1128,1128.0,0.43111426674639375,15.628350571746576,45.65,-74.3333,LACHUTE,1.264324753777259,987.681884765625
664,1140,1024.0,0.43899501354061177,16.174297228821235,45.5,-73.5833,MONTREAL MCGILL,1.1360886649016477,997.824951171875
664,1147,1069.0,0.4368054058190625,16.505448072721734,45.4,-73.1333,MARIEVILLE,1.121087834506869,1055.6129150390625
665,1122,1030.0,0.47413946072924174,15.360941354284124,45.7667,-74.6833,BELL FALLS,1.1246528097647648,1013.8772583007812
665,1169,1125.0,0.4860499102898444,17.47520195436037,45.15,-71.8,COATICOOK,0.9771216970187988,1274.5899658203125
666,1099,952.0,0.5043901353927333,14.364356559816647,46.0667,-76.05,WRIGHT,1.0970554631812361,960.6716918945312
666,1115,1059.0,0.5248360328681333,15.056181318654785,45.9,-75.0833,CHENEVILLE,1.1423534110157736,1026.2711181640625
666,1132,1063.0,0.5070676872066261,15.82450983689447,45.6667,-74.0333,MONTREAL/MIRABEL INT'L A,1.1983477722006544,982.0125122070312
666,1134,1060.0,0.521333283639665,15.929713258832273,45.65,-73.8833,STE THERESE OUEST,1.18993361016351,986.1654052734375
666,1140,1031.0,0.5096029715104798,16.177041274113947,45.5667,-73.55,MONTREAL JAR BOT,1.1318387579718847,1008.4183349609375
666,1142,1020.0,0.4892824791896059,16.280985270212184,45.5167,-73.4167,MONTREAL/ST-HUBERT A,1.119762680412492,1008.4185180664062
666,1154,1205.0,0.5088716677241474,16.78949405383804,45.3833,-72.7167,GRANBY,1.1818667121025888,1128.71728515625
666,1164,1133.0,0.5272872692490097,17.226791433609083,45.2667,-72.1167,MAGOG,1.006976343287439,1245.59619140625
667,1122,1093.0,0.5638691760593662,15.371051221689562,45.85,-74.6333,HARRINGTON FOREST FARM,1.1730248942246042,1031.5245361328125
668,1049,915.0,0.6116695306403618,12.166449577432108,46.7097,-79.1011,BARRAGE TEMISCAMINGUE,1.108174860405547,914.0699462890625
668,1134,1017.0,0.6010668967911882,15.905599013800273,45.7333,-73.8833,ST JANVIER,1.1272475456895366,998.7764282226562
668,1161,1208.0,0.6214263288690471,17.08527176163669,45.4,-72.2667,BONSECOURS,1.102405975546674,1213.087158203125
668,1174,1255.0,0.6002534616609015,17.66009565819819,45.2,-71.5,ST MALO D AUCKLAND,1.079826141857232,1286.638427734375
669,1105,972.0,0.6294942402076487,14.629625176502387,46.1167,-75.6333,NOTRE DAME DU LAUS,1.082950743803806,993.6288452148438
669,1121,1076.0,0.6630918936454672,15.354070717420718,45.95,-74.6167,ARUNDEL,1.1400445382024527,1044.8575439453125
669,1131,1036.0,0.6313835144540892,15.775006468895526,45.8,-74.05,ST JEROME,1.141202177337023,1004.9947509765625
669,1140,983.0,0.6472925145879969,16.171309964048906,45.7,-73.5,RIVIERE DES PRAIRIES,1.073281042801613,1013.927001953125
669,1143,999.0,0.656721337784319,16.31464737135314,45.6667,-73.3,ST AMABLE,1.0914664838526755,1013.2619018554688
669,1146,1043.0,0.6436379439510136,16.440798499950514,45.6167,-73.1333,STE MADELEINE,1.1153129307393772,1035.2713623046875
669,1150,1050.0,0.6413453724906322,16.600395614683634,45.5667,-72.9167,ST HYACINTHE 2,1.081832239138148,1074.4742431640625
669,1266,1276.0,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,0.9613602761461887,1469.369873046875
670,1138,990.0,0.6746081217094909,16.08989611417244,45.75,-73.6,MASCOUCHE,1.0757772699391002,1018.7777709960938
670,1167,1026.0,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,0.9106462932706056,1247.2808837890625
671,1098,910.0,0.7391769186864998,14.331629182838835,46.3018,-76.0061,MANIWAKI UA,1.0395801650784533,969.05859375
671,1141,982.0,0.738457158552364,16.240560473908765,45.7667,-73.3667,VERCHERES,1.0738872840843954,1012.32373046875
671,1172,1152.0,0.7509101223247516,17.58498768439471,45.3667,-71.5333,SAWYERVILLE NORD,0.9931433328960648,1284.1246337890625
671,1177,1185.0,0.7466163410806257,17.833708203941363,45.2833,-71.2,CHARTIERVILLE,1.025287061830583,1279.4976806640625
671,1267,1356.0,0.7390764935272756,21.803607253579266,43.8833,-65.9833,TUSKET,1.016010135137659,1477.502685546875
672,1001,811.0,0.763261470095727,10.043311020684829,47.3,-82.1,BISCOTASING,1.0369027792695122,865.863525390625
672,1140,1024.0,0.7652575197208127,16.182646599358296,45.8094,-73.4347,L'ASSOMPTION,1.1169597543860146,1014.91357421875
672,1165,1109.0,0.7695743040876517,17.270669708561627,45.4833,-71.95,BROMPTONVILLE,0.9982611860158762,1229.855224609375
672,1169,1106.0,0.7807929838028224,17.463999638422727,45.4333,-71.6833,SHERBROOKE A,0.9715680207181151,1260.226318359375
673,1126,1161.0,0.8244980392844867,15.547958374592634,46.05,-74.2833,STE AGATHE DES MONTS,1.2087115547992746,1063.349853515625
673,1131,1152.0,0.816943782864911,15.7555788147033,45.9833,-74.0,ST HIPPOLYTE,1.2376405237025778,1030.4444580078125
673,1175,1291.0,0.8346508683116245,17.729731104041047,45.4,-71.3,WEST DITTON,1.116755985255839,1279.77783203125
673,1278,1478.0,0.8218847383402543,22.2639114816193,43.7833,-65.35,ROSEWAY,1.1180934786936108,1463.399658203125
674,1137,995.0,0.8692421461964197,16.042427016078804,45.95,-73.5833,ST JACQUES,1.0774281803891728,1022.3541870117188
674,1147,1086.0,0.8463890909946689,16.47479579678509,45.8,-73.0,FLEURY,1.1513067665641734,1044.252197265625
674,1153,1104.0,0.8636001331270774,16.74986518653635,45.7333,-72.6167,ST NAZAIRE,1.118347463277774,1092.845947265625
674,1161,1166.0,0.8721972789522209,17.10200910922875,45.6333,-72.1333,RICHMOND,1.0830200972573465,1191.869384765625
674,1178,1338.0,0.8834959655618496,17.87385061537259,45.4,-71.0833,NOTRE DAME DES BOIS,1.1618615771144172,1274.877197265625
675,1045,916.0,0.917660245635942,11.979386771404783,47.05,-79.2667,KIPAWA LANIEL,1.1000912547191541,921.79296875
676,1139,1017.0,0.9636319823370622,16.122458232313356,46.0167,-73.4333,JOLIETTE VILLE,1.1014066830211116,1022.2094116210938
676,1150,1013.0,0.9747855116695645,16.604689994654365,45.8833,-72.7667,ST GUILLAUME,1.057584178525472,1060.3790283203125
676,1170,1036.0,0.9489281006476226,17.494131786612147,45.5833,-71.5667,BISHOPTON,0.9099082081198113,1260.459228515625
677,881,835.0,0.9978671020460085,4.707577833482668,48.2833,-89.9167,WHITEFISH LAKE,1.2032919109643978,768.2138061523438
677,1112,1061.0,1.005526645700237,14.918558559991391,46.4,-75.0833,NOMININGUE,1.1198265202532793,1048.8931884765625
677,1167,1166.0,0.9912789287134749,17.357229033844433,45.6667,-71.7333,ST CAMILLE WOLFE,1.0453335502363328,1234.8388671875
677,1269,1456.0,0.983382022873791,21.87147373328118,44.0833,-65.7667,KEMPTVILLE,1.0829056862363116,1488.460693359375
678,1117,1029.0,1.0340555599277181,15.137667577989024,46.3667,-74.7667,LA MACAZA,1.062065954548291,1072.58203125
678,1142,1000.0,1.0468615131981447,16.278382023454203,46.05,-73.1833,BERTHIERVILLE,1.0940575882489147,1011.8740234375
678,1143,1013.0,1.0447050148731867,16.327496188013978,46.0333,-73.1167,SOREL,1.1075491432899263,1012.5420532226562
678,1154,1077.0,1.0348232563982545,16.79264234742965,45.8833,-72.4833,DRUMMONDVILLE,1.0914804659346011,1092.3614501953125
678,1172,1194.0,1.0408049695193322,17.61091405605013,45.6333,-71.3667,LINGWICK,1.0394268491640675,1271.6776123046875
678,1177,1304.0,1.0494863716117762,17.79263385317223,45.5833,-71.1167,MILAN,1.144921078208834,1260.865234375
679,884,762.0,1.0786265168121942,4.855987512171448,48.35,-89.6833,FLINT,1.1011238070715943,766.0999755859375
679,959,974.0,1.1072814606393633,8.146944438375767,47.9667,-84.7833,WAWA A,1.1526807099274334,935.4413452148438
679,1104,991.0,1.0783665501697681,14.56388649802228,46.5667,-75.55,MONT LAURIER,1.102657056531498,994.9467163085938
679,1125,1114.0,1.0965686071050356,15.527155320077936,46.3167,-74.2,ST DONAT,1.1428894870846762,1079.06494140625
679,1135,1086.0,1.1048802078623199,15.95810005194841,46.2,-73.6,STE BEATRIX,1.1572230759214819,1038.9134521484375
680,890,701.0,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY A,1.0265729488139412,755.9530639648438
680,981,814.0,1.1215982693691606,9.121374066660865,47.82,-83.3467,CHAPLEAU A,1.0329299466101334,872.4090576171875
680,1147,987.0,1.1514404604556916,16.500102870276372,46.0833,-72.8333,PIERREVILLE,1.0632083408206163,1027.69775390625
680,1180,1049.0,1.121857502574631,17.95280611454204,45.6,-70.8667,LAC MEGANTIC 2,0.9298036031305136,1248.966796875
681,820,690.0,1.17242148420654,2.0045267189053573,48.6333,-93.9667,BARWICK,1.0936295092554442,698.4663696289062
681,828,720.0,1.171307503113004,2.3685206274323862,48.6167,-93.4167,FORT FRANCES,1.108486251081435,719.0661010742188
681,891,714.0,1.1573216797755594,5.148713936942937,48.4,-89.2333,THUNDER BAY WPCP,1.0478931846037867,754.3064575195312
681,1041,808.0,1.1847574110401833,11.80195308999552,47.35,-79.4333,VILLE MARIE,0.9888156994846062,904.6126098632812
681,1132,1079.0,1.1542596729610621,15.834532095958147,46.2833,-73.75,ST COME,1.1362019758959778,1051.314208984375
682,828,734.0,1.2040678231957311,2.3560277919814805,48.65,-93.4333,FORT FRANCES A,1.130242959788726,718.9370727539062
682,1171,1148.0,1.2266660646602863,17.53613370742735,45.8333,-71.3833,GARTHBY,1.0133120743540238,1254.1956787109375
682,1263,1277.0,1.2260693338535873,21.62925982666031,44.4,-65.95,WEYMOUTH FALLS,0.9607140942883672,1471.510498046875
682,1286,1330.0,1.2052549376769126,22.638199832678378,43.99,-64.6642,WESTERN HEAD,1.0061728674930874,1463.3414306640625
683,813,681.0,1.2450305823457917,1.7044929060086724,48.7167,-94.4167,SLEEMAN,1.114214374953378,676.6202392578125
683,1161,1158.0,1.2763094335797933,17.104104129505625,46.0167,-71.95,ARTHABASKA,1.0992065428442919,1166.2613525390625
683,1178,1209.0,1.2606717705989359,17.84366708527203,45.7667,-70.95,ST SEBASTIEN,1.075716972581673,1244.2135009765625
683,1281,1475.0,1.2610336342032678,22.40401598304577,44.1333,-64.9333,LIVERPOOL BIG FALLS,1.1555228036151428,1413.12353515625
683,1284,1630.0,1.261987951032758,22.533695992288553,44.0833,-64.7667,LIVERPOOL MILTON,1.2529875496291218,1440.149169921875
684,1047,909.0,1.3294122999251627,12.058052306278517,47.4333,-79.0167,LATULIPE,1.0866658657987662,926.0501098632812
684,1052,995.0,1.3299647528776817,12.278198359713487,47.3833,-78.7,BELLETERRE,1.1577057499643923,951.462158203125
684,1138,1022.0,1.29909797368146,16.07911852243818,46.35,-73.35,ST CHARLES DE MANDEVILLE,1.0973912236453827,1030.9937744140625
684,1143,987.0,1.2881409336328433,16.32377712875588,46.2667,-73.0167,LOUISEVILLE,1.079524172402766,1012.1652221679688
684,1150,933.0,1.3081477460879134,16.607760775956216,46.2,-72.6167,NICOLET,0.9941946096481837,1038.907470703125
684,1171,1189.0,1.3205045341074801,17.553457118004488,45.9167,-71.3167,DISRAELI,1.0534481316736415,1249.497314453125
684,1175,1128.0,1.293674588091914,17.734174158350864,45.8333,-71.0833,LAMBTON,0.9983867702461857,1250.7684326171875
684,1182,1047.0,1.3054290288877226,18.025092727207987,45.75,-70.6833,ST LUDGER,0.9421801341109282,1230.2103271484375
685,840,756.0,1.3481612006290875,2.888354841498004,48.7667,-92.6167,MINE CENTRE,1.120784650861535,746.7345581054688
685,1154,980.0,1.3365106493736163,16.804800195591653,46.1667,-72.3333,ST WENCESLAS,1.0134551828455447,1070.503662109375
686,1043,907.0,1.4114245534198955,11.886957938417009,47.5519,-79.2358,BARRAGE ANGLIERS,1.1045455840688647,909.0552368164062
686,1105,1058.0,1.3913321643034506,14.630169131697288,46.85,-75.3333,STE ANNE DU LAC,1.1754403220780072,996.4412841796875
686,1156,1031.0,1.3807822076069196,16.887501960563338,46.1833,-72.2,DAVELUYVILLE,1.0399650331720154,1097.505126953125
687,1166,1204.0,1.4353865918581943,17.319534723993772,46.1,-71.5833,ST FERDINAND,1.1221320728944384,1187.81591796875
687,1182,968.0,1.4308961072416535,18.0307608070654,45.8667,-70.6167,ST GEDEON,0.8741975689238483,1225.8360595703125
687,1274,1394.0,1.4627898884067245,22.111105239549108,44.4333,-65.2,KEJIMKUJIK PARK,1.0758154017452544,1434.4705810546875
688,1033,805.0,1.464268420428553,11.450362801068342,47.7,-79.85,EARLTON A,0.9951122803128478,895.5512084960938
688,1127,948.0,1.5037525622964423,15.608573111621684,46.6833,-73.9167,ST MICHEL DES SAINTS,0.9858746088871564,1064.5186767578125
688,1149,1110.0,1.4827451771107225,16.55193535398155,46.3833,-72.6167,TROIS RIVIERES AQUEDUC,1.1763418766468658,1044.614501953125
688,1152,1044.0,1.4738111302348953,16.68777768726543,46.3333,-72.4333,BECANCOUR,1.1007088981762763,1050.012939453125
688,1169,1283.0,1.4868129159530434,17.472963414579834,46.1,-71.35,THETFORD MINES,1.1791594329554353,1204.5386962890625
688,1267,1345.0,1.466460020819903,21.774402785897262,44.5667,-65.6333,BEAR RIVER,1.0556882046238334,1410.435546875
689,729,602.0,1.5392709197602061,-2.0011639594789745,49.0,-100.05,PEACE GARDENS,1.2531759638824895,531.8033447265625
689,772,570.0,1.5334417786193237,-0.12021813442824837,49.0333,-97.1833,EMERSON,1.122493240859968,562.1571655273438
689,789,611.0,1.5350710334875086,0.6520645088268568,49.0309,-96.0058,PINEY,1.0886014521937173,621.353759765625
689,795,612.0,1.5249729993026886,0.9184478878606154,49.0167,-95.6,SPRAGUE,1.0634374764997956,637.0977783203125
689,1140,1061.0,1.5150610464679561,16.15629574000493,46.5333,-73.15,ST ALEXIS DES MONTS,1.1354597957585844,1034.4517822265625
689,1175,1087.0,1.540749758985941,17.73550833013751,46.0667,-70.9667,ST EPHREM,0.9767835396188472,1231.9635009765625
689,1183,963.0,1.5242966039290742,18.096586920667207,45.9333,-70.4833,ST THEOPHILE,0.872971141775942,1221.217529296875
690,763,536.0,1.5526997089048007,-0.5245030077534,49.05,-97.8,PLUM COULEE,1.0750782518904427,551.9393310546875
690,1032,866.0,1.5708833327294633,11.392187604654579,47.8167,-79.9,ENGLEHART,1.063534917797099,901.4315795898438
690,1042,915.0,1.5723766422513157,11.8515015407491,47.7167,-79.2333,REMIGNY,1.1068181766613192,915.1903686523438
690,1178,1139.0,1.5625112403925865,17.850383272052145,46.05,-70.8,ST BENOIT LABRE,1.0219664374209023,1233.825439453125
691,766,548.0,1.6012747916408643,-0.36024496770735226,49.1,-97.55,ALTONA,1.0976567150795837,552.6887817382812
691,1145,999.0,1.6296019888320357,16.408718896663597,46.5667,-72.75,SHAWINIGAN,1.0648485462762682,1038.59033203125
691,1163,1148.0,1.6384874829205949,17.19100096731101,46.3333,-71.6667,LAURIERVILLE,1.121261882017316,1133.4476318359375
691,1182,1016.0,1.6268592987363577,18.036246116246513,46.05,-70.5167,ST COME DE LINIERE,0.9214376626578025,1220.6590576171875
691,1284,1504.0,1.6142468085780268,22.551400289984592,44.4,-64.55,BRIDGEWATER,1.192250227482848,1396.5196533203125
692,728,527.0,1.6742075566257653,-2.0397530351410067,49.1333,-100.117,TURTLE MOUNTAIN 11,1.096748928945272,531.9490356445312
692,775,539.0,1.6667011737619908,0.010924091138528871,49.1667,-96.9833,GREEN RIDGE,1.051430475929595,567.51171875
692,1150,1049.0,1.664176253985097,16.626426689197242,46.5333,-72.4333,ST NARCISSE,1.1065440748557909,1049.4781494140625
692,1170,1212.0,1.6584646708515252,17.512421946317293,46.25,-71.2167,ST PIERRE DE BROUGHTON,1.134673649483907,1182.4921875
692,1179,1002.0,1.6796607608428853,17.883321299254668,46.15,-70.7,ST GEORGES,0.907432666326469,1222.4185791015625
692,1246,1366.0,1.6654751578683622,20.850317762178534,45.1,-66.7333,PENNFIELD,1.062155306060515,1423.7354736328125
692,1267,1229.0,1.6675590575921972,21.780478813251147,44.75,-65.5167,ANNAPOLIS ROYAL,1.010800887980946,1346.0242919921875
693,735,503.0,1.7128408356907203,-1.7325697800220998,49.1833,-99.65,KILLARNEY,1.0273754082096316,542.0076904296875
693,746,501.0,1.7062631912498636,-1.2453482523306831,49.191,-98.9049,PILOT MOUND (AUT),1.0093216005416519,549.5089721679688
693,758,540.0,1.6882373082187547,-0.7083728658870007,49.1833,-98.0833,MORDEN CDA,1.0782954441741672,554.3992309570312
693,1156,1106.0,1.6981108675439935,16.892890608074847,46.4833,-72.05,FORTIERVILLE,1.1314778089222923,1082.1207275390625
693,1184,1207.0,1.7203353439045161,18.101638337129636,46.1167,-70.3833,ST ZACHARIE,1.100307007030804,1214.3951416015625
694,711,456.0,1.759869947385571,-2.788925790154022,49.1833,-101.26700000000001,PIERSON,1.0128296934916212,498.4195251464844
694,723,470.0,1.7348242848331292,-2.2879781746771433,49.1833,-100.5,DELORAINE,0.995510870141965,522.6590576171875
694,1147,1047.0,1.7561782979519829,16.476526698583584,46.6667,-72.6,HEROUXVILLE,1.1085182022914593,1045.61181640625
694,1153,1119.0,1.7540822281724946,16.741931706325044,46.5833,-72.2333,STE ANNE DE LA PERADE,1.1685607417382575,1060.0965576171875
695,667,417.0,1.7880715264049685,-4.745119589597849,49.0667,-104.25,LAKE ALMA,0.9309584195938948,495.8752136230469
695,704,506.0,1.8115131968695457,-3.102211939356675,49.2167,-101.75,CARNDUFF,1.1188670488747645,500.6551208496094
695,741,542.0,1.7984665030444846,-1.4960940190728969,49.2764,-99.2924,BALDUR,1.1039161368060835,543.5379028320312
695,1163,1126.0,1.8025936437057593,17.208994077081204,46.4833,-71.5667,ST FLAVIEN,1.128756121108313,1104.3453369140625
695,1172,1239.0,1.7744012915046719,17.594713197903786,46.3333,-71.05,ST SEVERIN,1.165854214870565,1176.5047607421875
695,1181,1093.0,1.788085543520356,17.992307149959434,46.2167,-70.5,ST PROSPER,1.0026656321461227,1206.787109375
695,1277,1433.0,1.7750700012855147,22.249610446505937,44.6667,-64.85,SPRINGFIELD,1.1913057451720652,1331.6484375
696,649,360.0,1.8530276791510933,-5.551048048175222,49.05,-105.48299999999999,CORONACH SPC,0.8109670532260725,491.434814453125
696,726,504.0,1.8461722388645943,-2.1634391440554928,49.3,-100.31700000000001,TURTLE MOUNTAIN 6,1.0619170165004177,525.4199829101562
696,738,560.0,1.8251927021610144,-1.5981722174681405,49.3,-99.45,BELMONT,1.1505008310659686,538.8497924804688
696,763,588.0,1.835765839865305,-0.49987391944579307,49.3333,-97.7667,MYRTLE 2,1.1852749687354418,549.1928100585938
696,789,678.0,1.856404812559954,0.6289173214250685,49.3525,-96.035,ST LABRE,1.2124465359118264,619.0614013671875
696,1173,1053.0,1.8477648175200458,17.65478065992973,46.3833,-70.9333,VALLEE JONCTION,0.9932110160709609,1173.690185546875
696,1253,1174.0,1.8528378278950468,21.18059270462604,45.15,-66.2,COLESON COVE,0.9282882109173662,1400.076904296875
696,1270,1237.0,1.822164944070745,21.93380032526245,44.8333,-65.2333,PARADISE,1.0359704887556422,1321.87060546875
697,636,377.0,1.8709560722784313,-6.143356834257447,49.0,-106.383,WEST POPLAR RIVER,0.841860482634959,495.755859375
697,683,531.0,1.8964407490243869,-4.067646765230604,49.2333,-103.23299999999999,MACOUN,1.1830453370997822,496.8894348144531
697,686,439.0,1.8662740844535828,-3.895667948011195,49.2167,-102.96700000000001,ESTEVAN A,0.9734812056028327,499.23333740234375
697,756,541.0,1.8736035509347078,-0.8361114976839145,49.3667,-98.2833,MIAMI ORCHARD,1.0855797110595995,551.698974609375
697,763,548.0,1.9025703794522904,-0.510023459423396,49.4,-97.7833,MYRTLE,1.1062792212511354,548.3810424804688
697,1029,871.0,1.8818189500908733,11.254690971329046,48.15,-80.0,KIRKLAND LAKE,1.0562443101978194,912.8941040039062
697,1157,1138.0,1.9009426839342536,16.922755381469877,46.6667,-71.9167,DESCHAMBAULT,1.1338034288315082,1111.14599609375
697,1178,1168.0,1.8799679473293647,17.85055640566512,46.35,-70.65,ST ODILON,1.0929944608333253,1183.0184326171875
698,649,431.0,1.9217580791277464,-5.565919320395133,49.1167,-105.51700000000001,CORONACH,0.9663905675880496,493.73193359375
698,699,435.0,1.926503996986339,-3.3349910421112514,49.3167,-102.117,OXBOW,0.9508771336765804,506.4440612792969
698,709,496.0,1.922444692586223,-2.8981641958836386,49.3395,-101.448,FERTILE,1.0888817417042458,504.2751770019531
698,755,572.0,1.9072627801976794,-0.8573059072180337,49.4,-98.3167,DEERWOOD,1.1522876478486757,549.5430908203125
698,758,527.0,1.9388365983686902,-0.7482821736307885,49.4333,-98.15,CARMAN,1.0597189360024162,550.5370483398438
698,767,544.0,1.9342778952823623,-0.3144828960889275,49.4333,-97.4833,MORRIS 2,1.093271816914318,550.8551025390625
698,1154,1107.0,1.912824438817077,16.798519081378075,46.7167,-72.0833,ST ALBAN,1.1055974136571924,1108.452880859375
698,1170,1112.0,1.924782851224904,17.51916677348729,46.5,-71.0833,SCOTT,1.0804517625739005,1139.373291015625
698,1270,1228.0,1.9173520216787827,21.94487127536682,44.9167,-65.1667,CLARENCE,1.0212724493136043,1331.138916015625
699,745,546.0,1.9670199217075781,-1.3116963458875754,49.45,-99.0167,ST ALPHONSE,1.1211131496551976,539.1502685546875
699,751,550.0,1.960938280906419,-1.0515704177843288,49.45,-98.6167,SOMERSET,1.1187185734717546,544.2625732421875
699,756,564.0,1.956539149126066,-0.8130760493526549,49.45,-98.25,MIAMI THIESSEN,1.1392673676873915,548.0498657226562
699,902,829.0,1.9644369395837542,5.64879348201322,49.15,-88.35,CAMERON FALLS,1.2130427424625874,756.5629272460938
699,1148,1116.0,1.9884978888085978,16.545808996887292,46.8667,-72.4,LAC AUX SABLES,1.118760828656075,1104.3165283203125
699,1159,1113.0,1.9561924155206774,17.03709197049481,46.6833,-71.7333,DONNACONA 2,1.0896923904594378,1130.727294921875
699,1180,1183.0,1.9845023376234565,17.948131049345225,46.4167,-70.4667,STE GERMAINE,1.1023394340052106,1188.0535888671875
699,1298,1355.0,1.9569807986708783,23.16812369013147,44.4667,-63.5667,SANDY COVE NRC,1.0207432786726345,1469.5670166015625
700,627,353.0,2.0216220501998268,-6.54810949225824,49.0992,-107.024,MANKOTA,0.8100772925734372,482.4084167480469
700,764,526.0,2.002048699505531,-0.45488477164365315,49.5,-97.7,SPERLING,1.0679338478488072,545.2655029296875
700,778,551.0,2.0335274203908495,0.15150827139782444,49.5333,-96.7667,STEINBACH,1.0573731672782325,576.8859252929688
700,1009,859.0,2.0164603918766244,10.364249727743847,48.4667,-81.2667,PORCUPINE ONT HYDRO,1.0621313252330455,895.3267822265625
700,1174,1070.0,2.031512617921482,17.67659981234482,46.55,-70.8167,ST MALACHIE,1.0309354793482222,1148.9970703125
701,606,347.0,2.0454001350395923,-7.444549262222911,49.0,-108.383,TREELON,0.8133560391900879,472.2972412109375
701,680,405.0,2.071426503963494,-4.162678078084585,49.4,-103.4,MIDALE,0.9051111360699835,495.358642578125
701,694,453.0,2.043293727474249,-3.577144714425751,49.4167,-102.5,WILLMAR,0.9842279583043368,509.5292663574219
701,744,536.0,2.0681265362032217,-1.352320706706114,49.55,-99.0833,CYPRESS RIVER,1.1112373787034817,533.9794921875
701,1156,1219.0,2.0434183347994725,16.875816064205196,46.8167,-71.9167,STE CHRISTINE,1.1749610151235852,1148.5419921875
701,1168,1247.0,2.0641528045347988,17.411163562539105,46.6667,-71.1667,BEAUSEJOUR,1.2404115012997092,1112.9285888671875
701,1273,1116.0,2.0477520185861904,22.08183244528817,44.9833,-64.9167,GREENWOOD A,0.9401254208782439,1314.1502685546875
701,1291,1378.0,2.074260409036978,22.85644042732311,44.7,-63.9,ST MARGARET'S BAY,1.0709741764035405,1424.416015625
702,747,521.0,2.1207669085623686,-1.2157798494189513,49.6061,-98.875,HOLLAND,1.0778647519614566,535.1063232421875
702,774,488.0,2.100010431946923,-0.032427771579614885,49.6,-97.05,NIVERVILLE,0.9652958785648251,559.6622314453125
702,1007,853.0,2.1028662985791216,10.272256140147682,48.5697,-81.3767,TIMMINS VICTOR POWER A,1.0560919696107054,894.1572875976562
702,1139,941.0,2.100160056740986,16.12801895862977,47.1,-72.9333,GRANDE ANSE,0.994362254972102,1047.638916015625
702,1183,1199.0,2.1043623241683953,18.088712820603085,46.4833,-70.2167,ST CAMILLE,1.107222728799591,1198.811279296875
702,1256,1357.0,2.0923818993230565,21.32172942210499,45.3181,-65.8856,SAINT JOHN A,1.0608010874074802,1416.16064453125
702,1296,1473.0,2.1196558101930303,23.082772328459058,44.65,-63.5833,HALIFAX CITADEL,1.0912512499538116,1494.323486328125
703,754,547.0,2.1577861119665984,-0.8854560278998784,49.65,-98.3667,ST CLAUDE,1.12196796882204,539.7261962890625
703,773,540.0,2.1500567721457498,-0.07561120873004527,49.65,-97.1167,GLENLEA,1.0723510016962587,557.4724731445312
703,801,627.0,2.137454399850029,1.1685590870668008,49.6239,-95.1972,INDIAN BAY,1.0802925992405488,642.529052734375
703,1062,919.0,2.1295758090215102,12.715646487269279,48.0564,-77.7867,VAL-D'OR A,1.0457061187329855,972.9096069335938
703,1160,1270.0,2.139578302013488,17.060287126239714,46.85,-71.6167,STE CATHERINE,1.2342769073468094,1139.0892333984375
703,1164,1203.0,2.142892402870948,17.22771444423007,46.8,-71.3833,QUEBEC/JEAN LESAGE INTL A,1.18180861347353,1126.8992919921875
703,1172,1131.0,2.1501189541189794,17.6115595829187,46.6833,-70.85,HONFLEUR,1.1173309861916187,1120.5916748046875
703,1285,1403.0,2.151992370775316,22.57683916346601,44.8833,-64.2167,AVON,1.150955472826083,1349.4779052734375
703,1291,1469.0,2.154404320358035,22.8729134731765,44.7667,-63.8333,POCKWOCK LAKE,1.1536475172865135,1409.6629638671875
703,1297,1406.0,2.14892450784469,23.128137524052722,44.6583,-63.50835,SHEARWATER A,1.0415209761156174,1494.458740234375
704,752,517.0,2.193307932473674,-1.0035328195752622,49.6833,-98.55,RATHWELL,1.0676858227961443,536.0603637695312
704,823,720.0,2.194926487102732,2.1266742815778903,49.65,-93.7167,RAWSON LAKE,1.1408881042907664,698.6442260742188
704,940,865.0,2.176509441463203,7.304164919647432,49.15,-85.8,MANITOUWADGE,1.1770160877250635,813.5801391601562
704,1277,1195.0,2.1832299349175868,22.229032603976535,45.05,-64.65,WATERVILLE CAMBRIDGE,1.0086672703248565,1311.5552978515625
705,596,394.0,2.2477172015257336,-7.88928622531456,49.1333,-109.1,CLAYDON,0.9147410156561937,476.83123779296875
705,604,367.0,2.2609165501685404,-7.534424637373432,49.2,-108.56700000000001,FRONTIER,0.8409749479582552,483.114013671875
705,607,340.0,2.243268375775242,-7.4154056648468964,49.2,-108.383,CLIMAX,0.7827927247992407,480.8379821777344
705,668,475.0,2.2214896769773036,-4.726108525710718,49.5,-104.28299999999999,RADVILLE,1.05028567120364,500.6714172363281
705,694,420.0,2.2608675276761248,-3.5831531887448116,49.6333,-102.53299999999999,ARCOLA CDA EPF,0.90444745522722,514.0822143554688
705,697,435.0,2.2489046645255795,-3.411153802440533,49.6333,-102.26700000000001,CARLYLE,0.9338099301562194,515.7003173828125
705,760,544.0,2.2210032055556854,-0.6578392620641069,49.7167,-98.0167,ELM CREEK,1.1132642202252288,540.962646484375
705,765,558.0,2.2348827690002557,-0.3989007755658725,49.7333,-97.6167,STARBUCK,1.1370860602066915,543.2597045898438
