ilocy,ilocx,RL50 (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
679,1135,101.8522097,1.1048802078623199,15.95810005194841,46.2,-73.6,STE BEATRIX,1.0645589701307276,114.11306762695312
679,1162,103.7158891,1.0790667187592142,17.144510897350553,45.8167,-71.9833,DANVILLE,1.0529090631093299,117.48680114746094
680,885,87.57845633,1.1325769449385714,4.895319872623793,48.4,-89.6167,KAKABEKA FALLS,0.9507740459609072,109.86380004882812
680,890,86.58037488,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY A,0.9595136719211411,107.62246704101562
680,981,86.57522311,1.1215982693691606,9.121374066660865,47.82,-83.3467,CHAPLEAU A,1.01203950103069,102.03068542480469
680,1096,78.90348988,1.1434690085407042,14.23708504485932,46.7167,-75.9833,BARRAGE MERCIER,0.9266588101474305,101.55726623535156
680,1147,103.34769059999999,1.1514404604556916,16.500102870276372,46.0833,-72.8333,PIERREVILLE,1.0857354142165572,113.53020477294922
680,1180,94.45893092,1.121857502574631,17.95280611454204,45.6,-70.8667,LAC MEGANTIC 2,0.8498831878488433,132.5618133544922
681,820,97.39501829,1.17242148420654,2.0045267189053573,48.6333,-93.9667,BARWICK,0.966117146291852,120.23796081542969
681,828,106.23027350000001,1.171307503113004,2.3685206274323862,48.6167,-93.4167,FORT FRANCES,1.0515465772393842,120.49095153808594
681,891,81.19067647,1.1573216797755594,5.148713936942937,48.4,-89.2333,THUNDER BAY WPCP,0.9056472195561278,106.92561340332031
681,1041,84.33388283,1.1847574110401833,11.80195308999552,47.35,-79.4333,VILLE MARIE,1.0375111502597898,96.94914245605469
681,1132,91.41434184,1.1542596729610621,15.834532095958147,46.2833,-73.75,ST COME,0.9531818375685713,114.38609313964844
682,817,116.6986818,1.2340892856956451,1.8699863346422636,48.7,-94.1667,STRATTON ROMYN,1.1556016089094387,120.4460220336914
682,822,110.86307920000002,1.2258957845981295,2.0905986080791252,48.6833,-93.8333,EMO RADBOURNE,1.0988357118685863,120.3341293334961
682,828,104.07758620000001,1.2040678231957311,2.3560277919814805,48.65,-93.4333,FORT FRANCES A,1.0304985417752366,120.46044921875
682,1104,71.79117517,1.2252641119833907,14.593976925905286,46.7,-75.45,FERME NEUVE,0.8400633538188726,101.92803955078125
682,1108,79.36782767,1.214485599359232,14.739664000289707,46.65,-75.25,CHUTE ST PHILIPPE,0.913966865301778,103.5735092163086
682,1171,90.81457926,1.2266660646602863,17.53613370742735,45.8333,-71.3833,GARTHBY,0.8655871149605868,125.13518524169922
682,1263,107.2041334,1.2260693338535873,21.62925982666031,44.4,-65.95,WEYMOUTH FALLS,0.9306946469708243,137.3848876953125
683,813,111.5838797,1.2450305823457917,1.7044929060086724,48.7167,-94.4167,SLEEMAN,1.1030772257401689,120.65079498291016
683,1138,117.6155443,1.2445345453446455,16.071930478521658,46.3,-73.3833,ST GABRIEL DE BRANDON,1.2230117254990895,114.70140838623047
683,1142,82.69264659999999,1.2709075397529686,16.268817093920752,46.2667,-73.1,ST JUSTIN,0.8601841554102075,114.65951538085938
683,1161,95.27266851,1.2763094335797933,17.104104129505625,46.0167,-71.95,ARTHABASKA,0.9791169143786808,116.05622100830078
683,1178,92.82379939,1.2606717705989359,17.84366708527203,45.7667,-70.95,ST SEBASTIEN,0.8501890962571043,130.22023010253906
683,1281,120.34625790000001,1.2610336342032678,22.40401598304577,44.1333,-64.9333,LIVERPOOL BIG FALLS,1.038520546633727,138.2140350341797
683,1284,173.34025669999997,1.261987951032758,22.533695992288553,44.0833,-64.7667,LIVERPOOL MILTON,1.48955598496907,138.7960968017578
684,1037,71.40698614,1.3030379462340111,11.60743367313103,47.50835,-79.675,DYMOND ONT HYDRO composite,0.8883327578265949,95.87374114990234
684,1047,65.33267244,1.3294122999251627,12.058052306278517,47.4333,-79.0167,LATULIPE,0.8090946098996541,96.30875396728516
684,1052,99.28976935,1.3299647528776817,12.278198359713487,47.3833,-78.7,BELLETERRE,1.2178691118483842,97.23856353759766
684,1138,81.30598476,1.29909797368146,16.07911852243818,46.35,-73.35,ST CHARLES DE MANDEVILLE,0.843904322630596,114.91162109375
684,1143,91.90699190000001,1.2881409336328433,16.32377712875588,46.2667,-73.0167,LOUISEVILLE,0.9548809697161046,114.79790496826172
684,1150,81.46485484,1.3081477460879134,16.607760775956216,46.2,-72.6167,NICOLET,0.8519345596852999,114.05089569091797
684,1161,86.00913789,1.3043264841716506,17.082689564003633,46.05,-71.9667,VICTORIAVILLE,0.8838539334603941,116.06432342529297
684,1167,85.14552664,1.305267531023902,17.350725953154015,45.9667,-71.6,ST FORTUNAT,0.8403916921813424,120.84111785888672
684,1171,87.56150775,1.3205045341074801,17.553457118004488,45.9167,-71.3167,DISRAELI,0.8386648161361738,124.52583312988281
684,1175,98.19672174,1.293674588091914,17.734174158350864,45.8333,-71.0833,LAMBTON,0.9171614888299733,127.6985092163086
684,1182,82.15897254,1.3054290288877226,18.025092727207987,45.75,-70.6833,ST LUDGER,0.7375089880537921,132.86859130859375
685,840,103.3867754,1.3481612006290875,2.888354841498004,48.7667,-92.6167,MINE CENTRE,1.0334163189548946,119.32304382324219
685,855,81.86608022,1.364172108483127,3.5426361662413286,48.74165,-91.625,ATIKOKAN composite,0.8290109438330983,117.78185272216797
685,1154,78.14307480000001,1.3365106493736163,16.804800195591653,46.1667,-72.3333,ST WENCESLAS,0.8162239549597858,114.18677520751953
685,1178,105.01454129999999,1.3740959925070493,17.866156199050273,45.8667,-70.8667,ST HILAIRE DORSET,0.9676182634231222,129.4434356689453
686,1043,75.82189186,1.4114245534198955,11.886957938417009,47.5519,-79.2358,BARRAGE ANGLIERS,0.9455004570858649,95.64615631103516
686,1105,85.60956127,1.3913321643034506,14.630169131697288,46.85,-75.3333,STE ANNE DU LAC,0.9980510866836054,102.30671691894531
686,1156,76.10990402,1.3807822076069196,16.887501960563338,46.1833,-72.2,DAVELUYVILLE,0.7924293057220102,114.55532836914062
686,1161,97.1573844,1.4101523979494701,17.084390005583426,46.15,-71.9167,PRINCEVILLE,1.0011931299328813,115.742431640625
686,1284,127.28916869999999,1.3821740029408922,22.56028411923297,44.1833,-64.6667,MILL VILLAGE,1.100163156656507,137.99679565429688
687,855,90.49849105,1.4567426744657042,3.5527247500804466,48.8333,-91.6,MOOSE LAKE,0.9196516030617579,117.3687973022461
687,1142,95.41267195,1.4312428539861475,16.27879957321683,46.4167,-73.0167,ST PAULIN,0.995144825237769,114.35480499267578
687,1166,86.64234846,1.4353865918581943,17.319534723993772,46.1,-71.5833,ST FERDINAND,0.8710144297208016,118.64228820800781
687,1182,70.25784763,1.4308961072416535,18.0307608070654,45.8667,-70.6167,ST GEDEON,0.6380263942756699,131.338134765625
687,1274,113.29171840000001,1.4627898884067245,22.111105239549108,44.4333,-65.2,KEJIMKUJIK PARK,0.9980695654433531,135.3854522705078
688,1033,72.69416269,1.464268420428553,11.450362801068342,47.7,-79.85,EARLTON A,0.8993817804946233,96.40290069580078
688,1127,94.77328149,1.5037525622964423,15.608573111621684,46.6833,-73.9167,ST MICHEL DES SAINTS,1.017717672962342,111.06909942626953
688,1149,87.14432926,1.4765936337281282,16.559952523044903,46.375,-72.60835,TROIS RIVIERES composite,0.916033981393777,113.46507263183594
688,1152,111.70596699999999,1.4738111302348953,16.68777768726543,46.3333,-72.4333,BECANCOUR,1.175408508364188,113.35017395019531
688,1169,98.99071356,1.4868129159530434,17.472963414579834,46.1,-71.35,THETFORD MINES,0.9760159084597261,120.96847534179688
688,1267,131.5327547,1.466460020819903,21.774402785897262,44.5667,-65.6333,BEAR RIVER,1.1652270503550923,134.635009765625
688,1276,124.07426000000001,1.48922169527687,22.216271970533285,44.4167,-65.05,HARMONY,1.0918988877492601,135.52952575683594
689,729,90.75002548,1.5392709197602061,-2.0011639594789745,49.0,-100.05,PEACE GARDENS,0.9303047052380299,116.3472671508789
689,766,98.25168274,1.5321233667437582,-0.36729378923272993,49.0308,-97.56,GRETNA (AUT),1.0265370593909735,114.15633392333984
689,772,104.6972286,1.5334417786193237,-0.12021813442824837,49.0333,-97.1833,EMERSON,1.0986082129788644,113.6650619506836
689,789,88.48192393,1.5350710334875086,0.6520645088268568,49.0309,-96.0058,PINEY,0.92252359705621,114.39623260498047
689,795,90.51401114,1.5249729993026886,0.9184478878606154,49.0167,-95.6,SPRAGUE,0.9456116880749443,114.16622161865234
689,1024,59.18021127,1.5245961183509738,11.02424749522691,47.85,-80.45,INDIAN CHUTE,0.7307185991394833,96.5964126586914
689,1140,88.77517975,1.5150610464679561,16.15629574000493,46.5333,-73.15,ST ALEXIS DES MONTS,0.9291220850099121,113.96025848388672
689,1175,98.12370996,1.540749758985941,17.73550833013751,46.0667,-70.9667,ST EPHREM,0.9341416126013767,125.2840805053711
689,1183,82.71449126,1.5242966039290742,18.096586920667207,45.9333,-70.4833,ST THEOPHILE,0.7541090975889422,130.8223876953125
690,719,77.48060135,1.5926198115428787,-2.4585249554610917,49.0333,-100.75,WASKADA,0.8049113806380636,114.8099594116211
690,750,103.8030925,1.5781799589874443,-1.0813719494445242,49.0667,-98.65,SNOWFLAKE,1.0747277328186333,115.19841003417969
690,763,103.29378170000001,1.5526997089048007,-0.5245030077534,49.05,-97.8,PLUM COULEE,1.082847010489253,113.7736587524414
690,1032,78.31239652,1.5708833327294633,11.392187604654579,47.8167,-79.9,ENGLEHART,0.9664353213457384,96.64788818359375
690,1042,79.25908556,1.5723766422513157,11.8515015407491,47.7167,-79.2333,REMIGNY,0.9834019141946958,96.12860870361328
690,1172,120.6148365,1.5590591867131935,17.582702467804598,46.1333,-71.1667,SACRE COEUR DE MARIE,1.1709392425474254,122.85731506347656
690,1178,113.7358138,1.5625112403925865,17.850383272052145,46.05,-70.8,ST BENOIT LABRE,1.0699091684223347,126.78999328613281
690,1241,109.57550259999998,1.5585832904343857,20.62683059687148,45.0833,-67.0833,ST ANDREWS,0.9497876897846756,137.6009979248047
691,713,87.89196604,1.6237792523685417,-2.741250182127464,49.05,-101.18299999999999,LYLETON,0.913280872665892,114.78350067138672
691,760,100.70590290000001,1.6371007583912702,-0.6218238690928869,49.1333,-97.95,SCHANZENFELD,1.0577621933524097,113.55376434326172
691,766,107.2115912,1.6012747916408643,-0.36024496770735226,49.1,-97.55,ALTONA,1.130381630486123,113.12310028076172
691,1085,70.21832198,1.6363614200683914,13.76189434388766,47.3167,-76.4667,BARRAGE CABONGA,0.8387440783500884,99.85173797607422
691,1145,85.60546534,1.6296019888320357,16.408718896663597,46.5667,-72.75,SHAWINIGAN,0.9016578334526064,113.23857116699219
691,1163,102.25226359999999,1.6384874829205949,17.19100096731101,46.3333,-71.6667,LAURIERVILLE,1.0612569838133412,114.917724609375
691,1182,80.78639127,1.6268592987363577,18.036246116246513,46.05,-70.5167,ST COME DE LINIERE,0.7456905776022883,129.2153778076172
691,1284,148.2256685,1.6142468085780268,22.551400289984592,44.4,-64.55,BRIDGEWATER,1.2946789336873767,136.5513458251953
692,728,84.74136557,1.6742075566257653,-2.0397530351410067,49.1333,-100.117,TURTLE MOUNTAIN 11,0.8705707217284292,116.09835052490234
692,775,104.95896880000001,1.6667011737619908,0.010924091138528871,49.1667,-96.9833,GREEN RIDGE,1.1143395810775407,112.340576171875
692,949,75.17899958,1.6822521533276675,7.721167762872969,48.6,-85.2833,WHITE RIVER,0.8867158098511392,101.12225341796875
692,992,61.73356285,1.6543931237318423,9.64503315286689,48.25,-82.4333,FOLEYET,0.7655216997008724,96.18303680419922
692,1150,80.45943835,1.664176253985097,16.626426689197242,46.5333,-72.4333,ST NARCISSE,0.8502254637929707,112.86974334716797
692,1170,93.60250466,1.6584646708515252,17.512421946317293,46.25,-71.2167,ST PIERRE DE BROUGHTON,0.9292520499811324,120.14026641845703
692,1179,103.8440298,1.6796607608428853,17.883321299254668,46.15,-70.7,ST GEORGES,0.9786700468445947,126.55516815185547
692,1244,108.6157483,1.6702009724532627,20.772398962360555,45.1333,-66.8333,ST GEORGE,0.9380500777572329,138.1024627685547
692,1246,103.66575329999999,1.6654751578683622,20.850317762178534,45.1,-66.7333,PENNFIELD,0.8957791244473322,138.02857971191406
692,1267,141.0334667,1.6675590575921972,21.780478813251147,44.75,-65.5167,ANNAPOLIS ROYAL,1.2640325963681747,133.0756378173828
693,721,80.2565846,1.6878633055486667,-2.355620846415153,49.1333,-100.6,GOODLANDS CDA EPF,0.8320241757858398,115.04808044433594
693,724,117.6870081,1.715338806150291,-2.2233750843346582,49.1667,-100.4,DELORAINE 2,1.2163613460772464,115.39860534667969
693,735,75.08888997,1.7128408356907203,-1.7325697800220998,49.1833,-99.65,KILLARNEY,0.7652186190396889,117.03743743896484
693,746,86.78305724,1.7062631912498636,-1.2453482523306831,49.191,-98.9049,PILOT MOUND (AUT),0.9039396241625339,114.50650787353516
693,758,98.87905582,1.6883137121891256,-0.7138326052629853,49.1833,-98.09165,MORDEN composite,1.0389195377634173,113.5159912109375
693,919,90.83772585,1.7172373239853964,6.394437381963188,48.8167,-87.2667,SCHREIBER,1.0933837809949154,99.08964538574219
693,921,84.668490925,1.7034164109252516,6.484752440731379,48.79165,-87.13335000000001,AGUASABON,1.0216742557794267,98.84256744384766
693,932,78.14823026,1.692465607201273,6.974112842402971,48.7167,-86.4,MARATHON,0.9484216628304952,98.277099609375
693,1130,61.74469998,1.7163662646476363,15.734943401657024,46.85,-73.65,BARRAGE MATTAWIN,0.6605949508728397,111.48054504394531
693,1156,95.48443536,1.6981108675439935,16.892890608074847,46.4833,-72.05,FORTIERVILLE,1.0063706697922483,113.16425323486328
693,1158,96.16615908,1.7231676199635082,16.96927377111609,46.4833,-71.9333,STE FRANCOISE ROMAINE,1.0119882024210687,113.33954620361328
693,1177,90.50018531,1.7118453681714385,17.823316817272374,46.2,-70.7667,BEAUCEVILLE,0.8647253148622859,124.82625579833984
693,1184,77.82940382,1.7203353439045161,18.101638337129636,46.1167,-70.3833,ST ZACHARIE,0.7175416180902996,129.3693084716797
694,711,79.11686208,1.759869947385571,-2.788925790154022,49.1833,-101.26700000000001,PIERSON,0.8206044516438658,114.99258422851562
694,723,93.90095604,1.7348242848331292,-2.2879781746771433,49.1833,-100.5,DELORAINE,0.9714847410651528,115.28390502929688
694,729,132.334964,1.7645228672933577,-2.003104635661879,49.225,-100.06649999999999,BOISSEVAIN,1.3587807430625745,116.16087341308594
694,752,78.04957419,1.7596651670715737,-0.9904414654271079,49.25,-98.5167,MANITOU STRANGE,0.8157036023668559,114.1229019165039
694,782,100.02950899999999,1.75098144362941,0.31562401784473887,49.25,-96.5167,ZHODA,1.063005919056462,112.23468780517578
694,871,91.08029014,1.7298694826682168,4.278576331887347,49.05,-90.4667,UPSALA,0.958475475277112,113.33865356445312
694,1056,83.53377075,1.7658685805898442,12.450891243600886,47.7667,-78.3,RAPIDE-SEPT,1.0370073569607947,96.07599639892578
694,1147,84.18791479999999,1.7561782979519829,16.476526698583584,46.6667,-72.6,HEROUXVILLE,0.8909162082647216,112.70613098144531
694,1153,92.58595763,1.7540822281724946,16.741931706325044,46.5833,-72.2333,STE ANNE DE LA PERADE,0.9807499785837929,112.59561157226562
695,667,69.15232643,1.7880715264049685,-4.745119589597849,49.0667,-104.25,LAKE ALMA,0.7148749894796012,115.3749008178711
695,704,99.78023478,1.8115131968695457,-3.102211939356675,49.2167,-101.75,CARNDUFF,1.0287716753874154,115.68050384521484
695,741,98.30771139,1.7984665030444846,-1.4960940190728969,49.2764,-99.2924,BALDUR,1.0202543615704252,114.9248046875
695,1105,74.82111475,1.7751045055236225,14.639176945077821,47.2167,-75.1667,BARRAGE MITCHINAMECUS,0.8763786559306692,101.82795715332031
695,1163,88.99942706,1.8025936437057593,17.208994077081204,46.4833,-71.5667,ST FLAVIEN,0.9334380476310404,113.7198715209961
695,1172,101.035101,1.7744012915046719,17.594713197903786,46.3333,-71.05,ST SEVERIN,0.9974428206436327,120.81446075439453
695,1181,86.76175493,1.788085543520356,17.992307149959434,46.2167,-70.5,ST PROSPER,0.8170433297207228,126.65370178222656
695,1277,118.2772784,1.7750700012855147,22.249610446505937,44.6667,-64.85,SPRINGFIELD,1.059666688076336,133.12716674804688
695,1280,95.9945814,1.7956809346675493,22.382699204771423,44.6333,-64.6667,FARMINGTON,0.8545059587959363,133.9881134033203
696,649,56.51969188,1.8530276791510933,-5.551048048175222,49.05,-105.48299999999999,CORONACH SPC,0.608971044078332,110.69749450683594
696,726,91.28427383,1.8461722388645943,-2.1634391440554928,49.3,-100.31700000000001,TURTLE MOUNTAIN 6,0.947133286345973,114.95278930664062
696,738,75.48503886,1.8251927021610144,-1.5981722174681405,49.3,-99.45,BELMONT,0.7805024338670019,115.3509750366211
696,763,82.39146481,1.835765839865305,-0.49987391944579307,49.3333,-97.7667,MYRTLE 2,0.8799230615972482,111.67916870117188
696,769,101.8315967,1.850563893667018,-0.23900550109050364,49.35,-97.3667,MORRIS,1.0939592867930472,111.02378845214844
696,789,111.5805812,1.856404812559954,0.6289173214250685,49.3525,-96.035,ST LABRE,1.186317936322664,112.1817398071289
696,1147,84.08090366,1.8265703507934554,16.477970147885774,46.7333,-72.5667,ST TITE,0.8905555846487755,112.60845184326172
696,1173,75.09640329,1.8477648175200458,17.65478065992973,46.3833,-70.9333,VALLEE JONCTION,0.7390291442814969,121.19709777832031
696,1253,99.42673781,1.8528378278950468,21.18059270462604,45.15,-66.2,COLESON COVE,0.8633205990359987,137.36172485351562
696,1270,103.29674,1.822164944070745,21.93380032526245,44.8333,-65.2333,PARADISE,0.9281492869399313,132.74049377441406
697,636,60.17397534,1.8709560722784313,-6.143356834257447,49.0,-106.383,WEST POPLAR RIVER,0.6474195969059493,110.8555679321289
697,683,82.25986597,1.8964407490243869,-4.067646765230604,49.2333,-103.23299999999999,MACOUN,0.8560210852612479,114.6141357421875
697,686,79.69009734,1.8662740844535828,-3.895667948011195,49.2167,-102.96700000000001,ESTEVAN A,0.8293576882771955,114.60330200195312
697,756,91.91219670000001,1.8736035509347078,-0.8361114976839145,49.3667,-98.2833,MIAMI ORCHARD,0.9693855790619101,113.08662414550781
697,763,94.68196947,1.9025703794522904,-0.510023459423396,49.4,-97.7833,MYRTLE,1.0128437621986652,111.49604797363281
697,1029,88.46316977,1.8818189500908733,11.254690971329046,48.15,-80.0,KIRKLAND LAKE,1.0937811028333473,96.46432495117188
697,1040,84.86236151,1.8921032001528744,11.754681413126267,48.05,-79.2667,MONTBEILLARD,1.053472929323373,96.07853698730469
697,1157,101.6728981,1.9009426839342536,16.922755381469877,46.6667,-71.9167,DESCHAMBAULT,1.0752696136324427,112.77750396728516
697,1178,78.4948512,1.8799679473293647,17.85055640566512,46.35,-70.65,ST ODILON,0.7541874377792112,124.13565063476562
697,1251,112.1753956,1.8637245827527387,21.07465192123905,45.2,-66.3333,MUSQUASH,0.9704746069856848,137.8631134033203
698,649,80.25677759999999,1.9217580791277464,-5.565919320395133,49.1167,-105.51700000000001,CORONACH,0.8620131173135878,111.04589080810547
698,663,71.34023408,1.9083702181409505,-4.9526706281277875,49.1667,-104.583,MINTON,0.7428431085638094,114.54393005371094
698,699,87.20737035,1.926503996986339,-3.3349910421112514,49.3167,-102.117,OXBOW,0.9112070783357282,114.14864349365234
698,709,91.28984673,1.922444692586223,-2.8981641958836386,49.3395,-101.448,FERTILE,0.9514256120370979,114.44116973876953
698,717,94.95952031,1.9315214737358055,-2.5615273275914796,49.3667,-100.93299999999999,BEDE,1.0016844392118274,113.06865692138672
698,736,71.66423982,1.929045264062605,-1.7143076658897145,49.4,-99.6333,NINETTE,0.7428178309447069,115.06806945800781
698,755,120.40982939999999,1.9072627801976794,-0.8573059072180337,49.4,-98.3167,DEERWOOD,1.270671348733748,113.0220947265625
698,758,88.8813452,1.9388365983686902,-0.7482821736307885,49.4333,-98.15,CARMAN,0.9424352814508352,112.48477172851562
698,760,69.72211271,1.9208878722182015,-0.6508996146135987,49.4167,-98.0,ROLAND,0.7422746775376103,112.03160095214844
698,767,103.1464333,1.9342778952823623,-0.3144828960889275,49.4333,-97.4833,MORRIS 2,1.1116544967707533,110.66722869873047
698,1154,97.67461043,1.912824438817077,16.798519081378075,46.7167,-72.0833,ST ALBAN,1.035760696767589,112.47523498535156
698,1170,93.62812488,1.924782851224904,17.51916677348729,46.5,-71.0833,SCOTT,0.9434550356488796,118.3640365600586
698,1270,108.42565069999999,1.9173520216787827,21.94487127536682,44.9167,-65.1667,CLARENCE,0.9731620345989364,132.88670349121094
699,745,80.88986934,1.9670199217075781,-1.3116963458875754,49.45,-99.0167,ST ALPHONSE,0.8546168724380796,112.8904800415039
699,751,81.8366196,1.960938280906419,-1.0515704177843288,49.45,-98.6167,SOMERSET,0.865278159314989,112.8045425415039
699,756,84.75849151,1.956539149126066,-0.8130760493526549,49.45,-98.25,MIAMI THIESSEN,0.8978049260479146,112.59934997558594
699,902,78.72656294,1.9644369395837542,5.64879348201322,49.15,-88.35,CAMERON FALLS,0.9185733357085598,102.22146606445312
699,1069,80.94730314,1.9823162164717059,13.043328168526356,47.8333,-77.3667,GRAND LAC VICTORIA,0.9883277474093927,97.68683624267578
699,1144,70.21584531,1.9769750333558709,16.346068059938624,46.9167,-72.6833,ST JOSEPH DE MEKINAC,0.7452669576598273,112.3719482421875
699,1148,90.50621078,1.9884978888085978,16.545808996887292,46.8667,-72.4,LAC AUX SABLES,0.9599424245040046,112.4521713256836
699,1159,84.66780097,1.9561924155206774,17.03709197049481,46.6833,-71.7333,DONNACONA 2,0.8950741054833248,112.82203674316406
699,1180,76.64727107,1.9845023376234565,17.948131049345225,46.4167,-70.4667,STE GERMAINE,0.7308169421212709,125.09004211425781
699,1233,125.3486872,1.9593857631744016,20.27990570356846,45.5833,-67.3333,MCADAM,1.0993488043747461,135.99374389648438
699,1298,116.6433558,1.9569807986708783,23.16812369013147,44.4667,-63.5667,SANDY COVE NRC,1.0172271476541612,136.7655487060547
700,627,72.51159667,2.0216220501998268,-6.54810949225824,49.0992,-107.024,MANKOTA,0.7840560799149227,110.30494689941406
700,757,86.62403236,2.005691037621066,-0.7581452594963263,49.5,-98.1667,GRAYSVILLE,0.9210236487303255,112.17659759521484
700,764,78.28896787,2.002048699505531,-0.45488477164365315,49.5,-97.7,SPERLING,0.843450543231619,110.7071304321289
700,778,86.87418229,2.0335274203908495,0.15150827139782444,49.5333,-96.7667,STEINBACH,0.9404192198315582,110.18028259277344
700,853,83.87073083,2.0364874768984897,3.479737721494851,49.4167,-91.65,IGNACE,0.8774726683202128,114.00173950195312
700,1009,77.00147559,2.0164603918766244,10.364249727743847,48.4667,-81.2667,PORCUPINE ONT HYDRO,0.9626354952385198,95.4051513671875
700,1174,82.26183869,2.031512617921482,17.67659981234482,46.55,-70.8167,ST MALACHIE,0.8130036341948048,120.68146514892578
700,1254,122.2074038,2.0073322865367023,21.206264395150793,45.2833,-66.0833,SAINT JOHN,1.0534724724045839,138.3594970703125
700,1296,157.0468686,2.039425174624858,23.066447643840377,44.5833,-63.65,SPRUCE HILL LAKE,1.3692416449903382,136.79928588867188
701,606,65.43037025,2.0454001350395923,-7.444549262222911,49.0,-108.383,TREELON,0.7063538394463655,110.48204803466797
701,680,73.59251944,2.071426503963494,-4.162678078084585,49.4,-103.4,MIDALE,0.7703423062921327,113.94219207763672
701,682,75.15260577,2.0494711797191627,-4.09912821844457,49.3833,-103.3,MIDALE,0.7874046836376118,113.8362808227539
701,694,73.34449815,2.043293727474249,-3.577144714425751,49.4167,-102.5,WILLMAR,0.7654742750270838,114.28035736083984
701,744,93.95202307,2.0681265362032217,-1.352320706706114,49.55,-99.0833,CYPRESS RIVER,0.9966374609806983,112.43553161621094
701,1156,85.5314088,2.0434183347994725,16.875816064205196,46.8167,-71.9167,STE CHRISTINE,0.9066825771778574,112.51359558105469
701,1163,84.12986666,2.054217978278324,17.173129500136174,46.7333,-71.5,ST AUGUSTIN,0.8857580086923628,113.28430938720703
701,1168,91.77134136,2.0641528045347988,17.411163562539105,46.6667,-71.1667,BEAUSEJOUR,0.9424120955188391,116.14509582519531
701,1273,102.66343509999999,2.0477520185861904,22.08183244528817,44.9833,-64.9167,GREENWOOD A,0.9299969582465856,131.66456604003906
701,1291,131.1412338,2.074260409036978,22.85644042732311,44.7,-63.9,ST MARGARET'S BAY,1.155836036378358,135.32489013671875
702,714,88.31590053,2.1201856928091236,-2.6605224160165295,49.55,-101.1,RESTON,0.9441760846814596,111.56309509277344
702,740,98.81267963,2.0894298657588304,-1.514055112874994,49.5667,-99.3333,GLENBORO,1.045743951872123,112.69949340820312
702,747,106.87114199999999,2.1207669085623686,-1.2157798494189513,49.6061,-98.875,HOLLAND,1.1378242903423916,112.02627563476562
702,774,81.27776435,2.100010431946923,-0.032427771579614885,49.6,-97.05,NIVERVILLE,0.8870421361519258,109.285400390625
702,848,103.7891939,2.0877983452018256,3.248121474383031,49.4833,-92.0,IGNACE TCPL 58,1.0867622640882173,113.90747833251953
702,1007,82.66514164,2.1028662985791216,10.272256140147682,48.5697,-81.3767,TIMMINS VICTOR POWER A,1.0443808816083178,94.40568542480469
702,1139,83.60261272,2.100160056740986,16.12801895862977,47.1,-72.9333,GRANDE ANSE,0.8941454453629057,111.51834869384766
702,1156,71.48809884,2.1016118037846736,16.89265609791069,46.8667,-71.8667,CHUTE PANET,0.7583045981917035,112.44100189208984
702,1183,93.0277194,2.1043623241683953,18.088712820603085,46.4833,-70.2167,ST CAMILLE,0.8768452102106632,126.53890991210938
702,1256,126.46345020000001,2.0923818993230565,21.32172942210499,45.3181,-65.8856,SAINT JOHN A,1.085494523020409,138.95431518554688
702,1295,133.9567999,2.0899491917255926,23.05702477401464,44.6333,-63.6333,CHAIN LAKE,1.1755805088104434,135.90863037109375
702,1296,110.6845139,2.1220552513556497,23.088171255847854,44.65,-63.575,HALIFAX composite,0.9694838206645598,136.1698455810547
703,662,64.74931644,2.1282065105913475,-4.9750084245212625,49.3833,-104.65,CEYLON,0.6819775396673855,113.23997497558594
703,727,113.7932337,2.1612110812249155,-2.1175235833613475,49.6167,-100.26700000000001,SOURIS,1.208980051559002,112.26178741455078
703,754,90.28483973,2.1577861119665984,-0.8854560278998784,49.65,-98.3667,ST CLAUDE,0.9626165108597705,111.8655014038086
703,773,105.93230919999999,2.1500567721457498,-0.07561120873004527,49.65,-97.1167,GLENLEA,1.158269764681096,109.08206939697266
703,801,80.76909621,2.137454399850029,1.1685590870668008,49.6239,-95.1972,INDIAN BAY,0.851723923098488,113.10479736328125
703,1062,67.12261237,2.1295758090215102,12.715646487269279,48.0564,-77.7867,VAL-D'OR A,0.8370969286408251,95.63739776611328
703,1151,82.20612425,2.1644404427775563,16.656300185351082,47.0,-72.1667,RIVIERE A PIERRE,0.8741284474084525,112.1666030883789
703,1159,89.44272343,2.14822484257896,17.03338649155908,46.8667,-71.65,DUCHESNAY,0.9479925624567989,112.53166198730469
703,1160,84.55520716,2.139578302013488,17.060287126239714,46.85,-71.6167,STE CATHERINE,0.8957571816772147,112.5860824584961
703,1164,82.23857956,2.142892402870948,17.22771444423007,46.8,-71.3833,QUEBEC/JEAN LESAGE INTL A,0.8625945258282405,113.7112808227539
703,1165,92.27015005,2.141629603938868,17.27629182672879,46.7833,-71.3167,STE FOY (PIE XII),0.9629695895878847,114.28343963623047
703,1172,94.21021775,2.1501189541189794,17.6115595829187,46.6833,-70.85,HONFLEUR,0.9482983182437273,118.49163055419922
703,1285,133.0010744,2.151992370775316,22.57683916346601,44.8833,-64.2167,AVON,1.1963863307791793,132.59231567382812
703,1291,99.96519931,2.154404320358035,22.8729134731765,44.7667,-63.8333,POCKWOCK LAKE,0.8846432443667646,134.77685546875
