ilocy,ilocx,TJan2.5 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
666,1142,248.54999999999998,0.4892824791896059,16.280985270212184,45.5167,-73.4167,MONTREAL/ST-HUBERT A,0.9962276429177541,248.63768005371094
668,1049,246.54999999999998,0.6116695306403618,12.166449577432108,46.7097,-79.1011,BARRAGE TEMISCAMINGUE,1.0007028566470835,245.53399658203125
669,1266,259.15,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,0.9880429212852505,261.388916015625
670,1167,247.14999999999998,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,0.9900275417728008,248.7855224609375
671,1099,244.64999999999998,0.7156331962537236,14.348255532286624,46.2747,-75.9919,MANIWAKI AIRPORT,0.9873604688410988,246.9342041015625
672,1140,246.74999999999997,0.7652575197208127,16.182646599358296,45.8094,-73.4347,L'ASSOMPTION,0.9912244096935665,248.0829620361328
672,1169,244.54999999999998,0.7807929838028224,17.463999638422727,45.4333,-71.6833,SHERBROOKE A,0.9802003651168943,248.63632202148438
673,1122,242.04999999999998,0.8000267506142459,15.358025625125332,46.0803,-74.5558,ST-JOVITE,0.9743619037498535,247.5691680908203
673,1126,244.74999999999997,0.8244980392844867,15.547958374592634,46.05,-74.2833,STE AGATHE DES MONTS,0.9839323685566969,247.8958282470703
677,1258,260.45,1.0130631992300436,21.40976422531739,44.2858,-66.3467,BRIER ISLAND,0.9948588068898606,260.9003601074219
679,959,242.14999999999998,1.1072814606393633,8.146944438375767,47.9667,-84.7833,WAWA (AUT),0.9903699227376851,243.6681671142578
680,890,242.84999999999997,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY A COMPOSITE,0.990240498467713,244.4044952392578
682,1145,248.24999999999997,1.2293698580048833,16.414836345231127,46.1833,-72.9167,LAC SAINT-PIERRE,1.0012179845779399,247.09979248046875
682,1286,257.54999999999995,1.2052549376769126,22.638199832678378,43.99,-64.6642,WESTERN HEAD,0.986187774532293,260.2637634277344
684,1149,247.54999999999998,1.324199050408167,16.57320591671965,46.2258,-72.6572,NICOLET,0.998341423887722,247.11300659179688
684,1248,254.54999999999998,1.2872699655585567,20.949284627149368,44.7121,-66.8019,GRAND MANAN SAR CS,0.995038033536328,254.94422912597656
687,1274,255.64999999999998,1.434103189847353,22.120804518571795,44.4031,-65.2031,KEJIMKUJIK 1,0.9811163237035937,259.67913818359375
688,1150,248.54999999999998,1.4756375012611829,16.62712774062688,46.3536,-72.5161,TROIS-RIVIERES,1.0031306180060409,246.92669677734375
689,766,241.74999999999997,1.5321233667437582,-0.36729378923272993,49.0308,-97.56,GRETNA (AUT),0.9948901299245676,242.160400390625
689,795,239.24999999999997,1.5318919790453405,0.9194384967178424,49.0236,-95.5983,SPRAGUE,0.9854557603983871,241.95053100585938
689,1157,243.45749999999998,1.5250089118547172,16.941728866058813,46.3036,-72.0608,LEMIEUX,0.982155405038369,247.03285217285156
690,934,245.14999999999998,1.574749328215675,7.060568712750296,48.5883,-86.2947,PUKASKWA (AUT),1.0043355317511153,243.2567138671875
692,1288,258.65,1.649603054462942,22.733902481009608,44.36,-64.2961,LUNENBURG,0.9955424997687815,258.9193115234375
693,746,241.54999999999998,1.7062631912498636,-1.2453482523306831,49.191,-98.9049,PILOT MOUND (AUT),0.9928088906361305,242.46728515625
693,758,245.04999999999998,1.692542360181509,-0.7087051597006615,49.1876,-98.0839,MORDEN CDA CS,1.0078318601243237,242.31393432617188
693,1177,246.34999999999997,1.7124441297757003,17.80970706466286,46.205,-70.785,BEAUCEVILLE,0.9914078241830891,247.63497924804688
693,1250,253.73999999999998,1.7154081076878958,21.04652747769824,45.0731,-66.4492,POINT LEPREAU CS,0.9930122610130956,254.6514129638672
696,649,242.45,1.8530276791510933,-5.551048048175222,49.05,-105.48299999999999,CORONACH SPC,0.9854240153182585,245.19454956054688
696,716,240.64999999999998,1.847991952515984,-2.6003980818173,49.2813,-100.986,MELITA,0.9902833550091137,242.179931640625
697,686,240.84999999999997,1.8662740844535828,-3.895667948011195,49.2167,-102.96700000000001,ESTEVAN A,0.9871714231600841,243.14527893066406
698,755,245.28249999999997,1.9070904135438949,-0.8589369087912421,49.3998,-98.3192,DEERWOOD RCS,1.0091420963269941,242.2289276123047
698,1156,244.34999999999997,1.912047650760465,16.87935615011807,46.6908,-71.9717,DESCHAMBAULT,0.9889290781780582,246.24020385742188
699,902,244.45,1.9686975720163602,5.651807495974578,49.1539,-88.3447,CAMERON FALLS (AUT),1.0069434535656914,241.93389892578125
700,618,240.45,2.0296618475819366,-6.918639867745951,49.0583,-107.586,VAL MARIE SOUTHEAST,0.9741598762432595,245.9836883544922
700,642,243.74999999999997,2.0064448994585153,-5.860683129353336,49.1678,-105.979,ROCKGLEN (AUT),0.990741207300271,245.186279296875
700,759,242.14999999999998,2.002533166016492,-0.6691504847160616,49.4981,-98.0297,CARMAN U OF M CS,0.9977098740265772,241.87554931640625
701,1273,255.54999999999998,2.0477520185861904,22.08183244528817,44.9833,-64.9167,GREENWOOD A,0.9875084975455468,257.8973083496094
702,1007,239.34999999999997,2.1028662985791216,10.272256140147682,48.5697,-81.3767,TIMMINS VICTOR POWER A,0.9849894765671233,242.16624450683594
702,1043,242.45,2.11790965152228,11.861579221272638,48.2458,-79.0342,ROUYN,0.9955087870185516,242.71066284179688
702,1046,239.14999999999998,2.120200427078108,11.998605728555281,48.2167,-78.8333,ROUYN A,0.9815115573275142,242.82127380371094
702,1256,250.54999999999998,2.0923818993230565,21.32172942210499,45.3181,-65.8856,SAINT JOHN A,0.9820199723157136,254.2645721435547
702,1297,257.4833333333333,2.1121300635819313,23.135902127600357,44.62153333333333,-63.51943333333333,SHEARWATER A COMPOSITE,0.9925453393154042,258.5297546386719
703,1062,239.54999999999998,2.1295758090215102,12.715646487269279,48.0564,-77.7867,VAL-D'OR A,0.9842491409707528,242.5509033203125
703,1164,246.74999999999997,2.1447730555135602,17.22765924548009,46.8018,-71.3825,QUEBEC/JEAN LESAGE INTL A COMPOSITE,1.001239660674554,245.60142517089844
703,1165,248.45,2.14518437871605,17.296210159902433,46.7803,-71.2875,STE-FOY (U. LAVAL),1.0080066901403613,245.63336181640625
705,1166,248.74999999999997,2.2186124972632277,17.336633694257245,46.8369,-71.1972,BEAUPORT,1.0096950782302125,245.5187225341797
705,1279,255.64999999999998,2.245163530071908,22.330642996726787,45.0667,-64.4833,KENTVILLE CDA CS,0.9924648899190278,256.70977783203125
707,813,241.45,2.3191516259454263,1.7019727769211224,49.7903,-94.3653,KENORA A,0.9989489300572666,240.877197265625
708,675,240.89749999999998,2.392352772509108,-4.39599211308612,49.7,-103.8,WEYBURN,0.9885776094917531,242.84730529785156
708,773,245.24999999999997,2.3883694702034233,-0.08344225224319311,49.8883,-97.1294,WINNIPEG THE FORKS,1.0160518143440167,240.5497589111328
708,1295,254.49249999999998,2.353824406162802,23.043207937173968,44.88,-63.5,HALIFAX STANFIELD INT'L A,0.9874804012169981,256.83740234375
709,740,240.34999999999997,2.4288455569653005,-1.5193890618839296,49.9058,-99.3574,CARBERRY CS,0.9886222882712031,242.284423828125
709,756,242.04999999999998,2.4082966955206366,-0.8221754174048094,49.90155,-98.2754,PORTAGE SOUTHPORT A COMPOSITE,0.9984364623363523,241.59971618652344
709,771,241.04999999999998,2.4169256900823712,-0.15035553299554535,49.9167,-97.2333,WINNIPEG RICHARDSON INT'L A,0.998252862317164,240.6458282470703
709,1139,241.64999999999998,2.4266194219063992,16.12848954456477,47.4111,-72.7875,LA TUQUE,0.9835262808893527,244.85704040527344
709,1242,249.14999999999998,2.4355673986902304,20.695842322706284,45.8721,-66.5279,FREDERICTON A,0.9879257119022553,251.33233642578125
710,732,239.95,2.4461289022730366,-1.9022360052764455,49.91,-99.9519,BRANDON A,0.9881372321370855,241.99993896484375
712,599,244.45,2.537436513099903,-7.770754446701081,49.4378,-108.98899999999999,EASTEND CYPRESS (AUT),0.9909499484675542,245.83860778808594
712,644,242.64999999999998,2.5616572968723665,-5.774769190126448,49.7292,-105.946,ASSINIBOIA AIRPORT,0.9891512214805565,244.47213745117188
712,1109,238.64999999999998,2.554484863956163,14.795047971056874,47.9222,-74.6242,PARENT,0.9774891435458449,243.31072998046875
712,1171,248.85999999999999,2.5392780243252058,17.527497992979473,47.0786,-70.7808,CAP-TOURMENTE,1.0100916693371003,245.53085327148438
712,1355,264.45,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,1.0126085280330932,260.2637939453125
713,553,244.95,2.5820012344151984,-9.791876818087163,49.1333,-112.05,MILK RIVER,0.9861316398261336,247.5450897216797
713,1268,253.34999999999997,2.605983214039064,21.81846865676879,45.6,-64.95,FUNDY PARK (ALMA) CS,0.9960959310717813,253.47288513183594
715,754,242.34999999999997,2.69047932872118,-0.8860081616431726,50.1826,-98.3822,DELTA MARSH CS,1.000816311714151,241.32394409179688
715,788,239.24499999999998,2.6808083374383638,0.5996210592201111,50.1772,-96.0647,PINAWA,0.99053618841959,240.7045440673828
715,921,237.14999999999998,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,0.9806311192102628,241.0067596435547
715,1163,241.74999999999997,2.6894220377912768,17.21183514335496,47.3228,-71.1483,FORET MONTMORENCY RCS,0.9813979231935138,245.48960876464844
716,848,239.26,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,0.9917904668652329,240.4152069091797
717,592,244.74999999999997,2.791091450100094,-8.07580326635713,49.6406,-109.514,CYPRESS HILLS PARK,0.9923989215669871,245.7809295654297
717,987,238.74999999999997,2.791706214675361,9.415332080574757,49.41015,-82.45555,KAPUSKASING A COMPOSITE,0.9857388440784881,241.37554931640625
718,528,244.95,2.812988203747359,-10.92062877066302,49.1311,-113.809,WATERTON PARK GATE,0.9922426688274006,246.0205078125
718,536,245.84999999999997,2.8090390132346363,-10.571265786085739,49.2006,-113.286,CARDSTON,0.9932554261535514,246.67266845703125
720,1161,239.45749999999998,2.8986000488602337,17.08311893214299,47.5622,-71.2289,L'ETAPE,0.9748110717671924,244.80470275878906
721,961,237.64999999999998,2.9296590159790448,8.264570518409494,49.7468,-84.1637,NAGAGAMI (AUT),0.9819104321757733,241.20022583007812
721,1179,249.95,2.968983998361158,17.9164480090112,47.3558,-70.0319,LA POCATIERE,1.0137019767198319,245.7279815673828
722,694,240.04999999999998,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,0.9897861099676287,241.69747924804688
722,723,239.45,3.008132497519388,-2.2962437089641146,50.4549,-100.603,SHOAL LAKE CS,0.9884107765998855,241.4288330078125
722,760,241.45,3.003904372048266,-0.6603151832297092,50.4995,-98.0367,OAKPOINT MARINE,0.998152867552105,241.06930541992188
723,594,242.64999999999998,3.044682502865987,-8.003292419347964,49.9025,-109.46600000000001,MAPLE CREEK,0.9846830734096211,245.5814666748047
724,564,245.74999999999997,3.098854685759743,-9.295091002394907,49.7342,-111.45,BOW ISLAND,0.9911652775481401,247.09230041503906
725,651,241.34999999999997,3.1327570583551307,-5.455457263620255,50.3325,-105.5525,MOOSE JAW A COMPOSITE,0.9891637245093369,243.1593017578125
725,774,239.74999999999997,3.1333061845638013,-0.024710481891489902,50.6333,-97.0389,GIMLI COMPOSITE,0.994811594455624,240.17596435546875
725,1267,250.24999999999997,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,0.9869254285886725,252.6978302001953
726,489,259.84999999999997,3.170292165436488,-12.649333957750157,49.0817,-116.501,CRESTON CAMPBELL SCIENTIFIC,1.057551928768115,244.86842346191406
726,545,244.54999999999998,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,0.985049676201334,247.4123077392578
726,664,239.64999999999998,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA RCS COMPOSITE,0.9864794628075747,242.10354614257812
726,732,237.45,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,0.9779020475035786,241.98507690429688
726,829,241.95,3.188937835040126,2.3995117841802442,50.6306,-93.2214,EAR FALLS (AUT),1.0048970860111153,239.947265625
727,527,244.14999999999998,3.2197105976804745,-10.956741179292218,49.5206,-113.99700000000001,PINCHER CREEK (AUT),0.9912498530054232,245.46261596679688
727,679,240.14999999999998,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,0.9914300954146122,241.397216796875
727,781,243.04999999999998,3.2007662956617806,0.2748711630557643,50.7,-96.5667,VICTORIA BEACH (AUT),1.008449482484345,240.18907165527344
728,620,242.95,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,0.9900475138517225,244.55279541015625
728,621,242.45,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,0.9881783452143761,244.51112365722656
728,738,244.24999999999997,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.0064004173312806,241.86639404296875
729,576,242.24999999999997,3.2973173390410704,-8.779173353024989,50.022,-110.719,MEDICINE HAT A COMPOSITE,0.9811681082505406,246.05496215820312
729,1213,246.04999999999998,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A COMPOSITE,0.9905244164829098,247.5540008544922
731,521,244.64999999999998,3.392853431562612,-11.240696431515284,49.6275,-114.48200000000001,CROWSNEST,0.9955661126598916,244.89892578125
732,1263,251.22999999999996,3.419170347604767,21.608220895106566,46.4303,-64.7681,BUCTOUCHE CDA CS,0.9913359985649729,252.55873107910156
734,1183,248.04999999999998,3.5026325469840005,18.071611554798213,47.8058,-69.5486,RIVIERE-DU-LOUP,1.0067230853052578,245.5505828857422
735,502,249.95,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,1.0254838762850988,242.90478515625
735,1139,242.34999999999997,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.9918806466560263,243.49798583984375
735,1315,255.24999999999997,3.5504531204191316,23.905245644814915,45.6084,-61.6797,TRACADIE,0.9799054027287365,259.5932312011719
736,1157,242.54999999999998,3.6254941753179493,16.906447140250897,48.3072,-71.1292,LATERRIERE,0.9910748254855033,243.89707946777344
736,1281,251.74999999999997,3.631858308369431,22.414812996378107,46.3028,-63.5756,MAPLE PLAINS,0.9846961335311656,254.78802490234375
737,534,244.24999999999997,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.9881644895847868,246.3298797607422
737,731,240.34999999999997,3.6379372702178405,-1.9207989384728106,51.1002,-100.0535,DAUPHIN A COMPOSITE,0.9918431772999333,241.4976348876953
737,1158,242.74999999999997,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.9919989708484741,243.87078857421875
737,1160,242.64999999999998,3.662019493356082,17.041652278761006,48.2981,-70.9195,LA BAIE,0.991144370062616,243.9805145263672
737,1256,250.45,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,0.991480906053802,251.73780822753906
738,1276,253.04999999999998,3.684710788877479,22.195185432129644,46.44,-63.8349,SUMMERSIDE A COMPOSITE,0.9948189852200373,253.49771118164062
739,713,239.74999999999997,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,0.9921167096778544,240.82835388183594
739,1248,248.95,3.765619739795685,20.940153426022277,47.00945,-65.4664,MIRAMICHI A COMPOSITE,0.9900789313245681,250.5844268798828
739,1287,252.84999999999997,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,0.9857992478175874,255.6149444580078
740,1052,238.54999999999998,3.7789908287096394,12.297692079301934,49.7578,-77.7931,MATAGAMI,0.9872062467797127,240.8148651123047
741,387,271.75,3.8239210122061644,-17.15789936957119,48.4133,-123.325,VICTORIA GONZALES CS,1.0345092470172292,261.78631591796875
741,388,273.84999999999997,3.8131068639334633,-17.091967087770012,48.4246,-123.226,DISCOVERY ISLAND,1.042857506341166,261.6974792480469
741,1133,239.24999999999997,3.8382573925206396,15.845783579360823,48.8417,-72.5469,NORMANDIN,0.9834151228676055,242.4525909423828
742,385,271.75,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,1.0341368561269373,261.8805847167969
742,387,271.45,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,1.0336143255346462,261.7237243652344
742,630,241.84999999999997,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,0.9916664201221642,243.04811096191406
742,697,239.14999999999998,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.9913490876134986,240.4116668701172
743,378,272.54999999999995,3.920431847725504,-17.544311929153427,48.3767,-123.921,SHERINGHAM POINT,1.0331166928633262,262.910888671875
744,562,242.95,3.9532646939536473,-9.393077020352104,50.5553,-111.84899999999999,BROOKS,0.9848902251906235,245.8333740234375
745,385,267.95,4.021212779396035,-17.233218807834255,48.5749,-123.53,MALAHAT,1.0199801105610138,261.8025207519531
745,639,240.45,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,0.9886854837532436,242.36973571777344
746,387,270.15,4.066814708077395,-17.144251143372646,48.6472,-123.426,VICTORIA INT'L A,1.0282515641111876,261.8287658691406
746,447,260.65,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,1.06491272836762,243.92453002929688
746,597,240.34999999999997,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,0.9811518458282408,244.12916564941406
748,870,239.04999999999998,4.133883041177155,4.2317050546339585,51.4492,-90.2178,PICKLE LAKE (AUT),0.9956163295155251,239.28115844726562
749,405,266.45,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,1.0288879445988974,258.0830078125
749,447,259.95,4.1788700064708015,-14.503447269573998,49.5626,-119.649,SUMMERLAND CS,1.0605319158816084,244.2743377685547
749,658,240.24999999999997,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,0.9943345822895013,240.7923126220703
750,434,250.04999999999998,4.247462226064249,-15.068282827752846,49.465,-120.51,PRINCETON CS,1.0062701553953384,247.641845703125
750,1302,255.14999999999998,4.229885830842323,23.34764067717972,46.46,-61.9883,EAST POINT (AUT),0.9812561061907303,259.13433837890625
751,399,268.65,4.28007966625976,-16.62260391293486,49.0181,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC,1.032415485798956,259.3248291015625
751,415,265.75,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ RCS,1.043167280471652,253.8815155029297
752,1092,237.325,4.314826475256753,14.041572275934413,49.8225,-74.9753,CHAPAIS,0.9839973150169244,240.35952758789062
752,1098,238.14999999999998,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,0.986217856403901,240.65200805664062
754,633,242.74999999999997,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,0.9997577936736842,241.97817993164062
755,392,270.45,4.47352735039697,-16.91660692542191,49.1059,-123.303,SANDHEADS CS,1.038472861861659,259.5395812988281
755,402,266.25,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,1.03217337705296,257.06842041015625
755,657,239.84999999999997,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,0.9936121503526746,240.56619262695312
755,674,239.24999999999997,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD (AUT) COMPOSITE,0.99436128861224,239.7836151123047
755,1227,247.64999999999998,4.445044420877726,20.023108968557214,47.98665,-66.33375,CHARLO A COMPOSITE,0.9966332024476724,247.6365509033203
757,395,267.96,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,1.0322765086705519,258.693603515625
757,477,260.54999999999995,4.535658879917492,-13.17156524054139,50.2694,-117.81700000000001,NAKUSP CS,1.0693172816374976,242.82659912109375
757,621,239.54999999999998,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,0.9854599639039705,242.2528839111328
757,1195,249.14999999999998,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.0118077498257432,245.40005493164062
757,1332,256.54999999999995,4.547371168122773,24.68874933090904,46.165,-60.0449,SYDNEY A COMPOSITE,0.9805348311262201,260.74786376953125
758,1314,258.84999999999997,4.588363646646774,23.89393865227279,46.55,-61.05,GRAND ETANG,0.9905839295436437,260.4165954589844
759,603,240.45,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.9860787970753578,243.01043701171875
759,1207,246.45,4.623485216674943,19.159314658896264,48.4719,-67.4347,AMQUI,0.9991691046366866,245.8111572265625
760,386,273.04999999999995,4.6804039159776645,-17.19704074591602,49.2087,-123.811,ENTRANCE ISLAND,1.0515016907041181,258.78790283203125
760,716,240.29999999999998,4.685995917015492,-2.6066397449072016,52.115,-101.23299999999999,SWAN RIVER RCS,0.9953620017287067,240.5938262939453
760,1250,251.74999999999997,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.0011693498046066,250.5957489013672
761,1241,250.45,4.7250359023055095,20.634839340816264,48.0119,-65.3317,NEW CARLISLE 1,1.0016288871212307,249.1873321533203
761,1315,258.84999999999997,4.704626271084214,23.916315122938823,46.645,-60.9472,CHETICAMP CS,0.9905643117216372,260.4217529296875
762,517,248.64999999999998,4.776113762780571,-11.383973530791646,50.9425,-115.19,NAKISKA RIDGETOP,1.0158430927851618,243.93470764160156
762,531,248.14,4.76924219822372,-10.75830623635522,51.0761,-114.22200000000001,COP UPPER,1.0060917286543587,245.7938232421875
762,535,243.54999999999998,4.774947940151555,-10.620135447666259,51.11165,-114.01,CALGARY INT'L A COMPOSITE,0.9870004950276774,245.91358947753906
763,529,243.24999999999997,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.986773938905647,245.6670684814453
764,395,270.5725,4.8334767565191905,-16.7885490023161,49.4878,-123.29899999999999,HOWE SOUND - PAM ROCKS,1.0515874969771166,256.41888427734375
764,590,242.15499999999997,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,0.9919187770901106,243.29270935058594
764,774,239.64999999999998,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,0.9993743635332639,238.9796905517578
