ilocy,ilocx,Tmax (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
669,1131,299.15,0.6313835144540892,15.775006468895526,45.8,-74.05,ST JEROME,0.997767262944742,301.9195861816406
669,1140,300.15,0.6472925145879969,16.171309964048906,45.7,-73.5,RIVIERE DES PRAIRIES,0.9997526303316704,302.3272705078125
669,1146,300.15,0.6436379439510136,16.440798499950514,45.6167,-73.1333,STE MADELEINE,0.9992863076154264,302.4683532714844
669,1150,300.15,0.6413453724906322,16.600395614683634,45.5667,-72.9167,ST HYACINTHE 2,0.9998617337564565,302.2942810058594
669,1266,294.15,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,0.994704208645625,297.7874755859375
670,1138,298.15,0.6746081217094909,16.08989611417244,45.75,-73.6,MASCOUCHE,0.9938451562484316,302.09783935546875
670,1167,296.15,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,0.9916256860023869,300.74298095703125
670,1266,295.15,0.691809181967963,21.732060479707474,43.8667,-66.1,DAYTON,0.9980858309765638,297.7874755859375
671,1098,296.15,0.7391769186864998,14.331629182838835,46.3018,-76.0061,MANIWAKI UA,0.9891763199244791,301.4876708984375
671,1141,300.15,0.738457158552364,16.240560473908765,45.7667,-73.3667,VERCHERES,0.9996647391566624,302.3538513183594
671,1172,298.15,0.7509101223247516,17.58498768439471,45.3667,-71.5333,SAWYERVILLE NORD,1.00003174739039,300.22894287109375
672,1140,297.15,0.7652575197208127,16.182646599358296,45.8094,-73.4347,L'ASSOMPTION,0.9901065045451342,302.22149658203125
672,1165,298.15,0.7695743040876517,17.270669708561627,45.4833,-71.95,BROMPTONVILLE,0.9974543394467982,301.0047302246094
672,1169,296.15,0.7807929838028224,17.463999638422727,45.4333,-71.6833,SHERBROOKE A,0.9921805361156757,300.5747985839844
673,1126,297.15,0.8244980392844867,15.547958374592634,46.05,-74.2833,STE AGATHE DES MONTS,0.9938049762097516,301.0967712402344
673,1131,298.15,0.816943782864911,15.7555788147033,45.9833,-74.0,ST HIPPOLYTE,0.9959585824405952,301.456787109375
674,1137,299.15,0.8692421461964197,16.042427016078804,45.95,-73.5833,ST JACQUES,0.997964973632845,301.8597717285156
674,1147,299.15,0.8463890909946689,16.47479579678509,45.8,-73.0,FLEURY,0.9966177573117198,302.267822265625
674,1153,299.15,0.8636001331270774,16.74986518653635,45.7333,-72.6167,ST NAZAIRE,0.9972482419225716,302.07672119140625
674,1178,294.15,0.8834959655618496,17.87385061537259,45.4,-71.0833,NOTRE DAME DES BOIS,0.987622966449591,299.922607421875
675,1045,297.15,0.917660245635942,11.979386771404783,47.05,-79.2667,KIPAWA LANIEL,0.9936890531606666,301.13189697265625
675,1182,295.15,0.916905903277946,18.023200046235907,45.3833,-70.8667,WOBURN,0.9916865517154657,299.7090759277344
676,887,299.15,0.9729814465218624,4.9774347896798545,48.2333,-89.5167,TRANQUILLO RIDGE,0.9956023239829288,302.57611083984375
676,1139,300.15,0.9636319823370622,16.122458232313356,46.0167,-73.4333,JOLIETTE VILLE,1.0011309379411553,301.9110412597656
676,1150,300.15,0.9747855116695645,16.604689994654365,45.8833,-72.7667,ST GUILLAUME,1.0004029600151862,302.1307373046875
676,1170,298.15,0.9489281006476226,17.494131786612147,45.5833,-71.5667,BISHOPTON,0.9990899246357954,300.511962890625
676,1178,297.15,0.9661034892266325,17.85802000379403,45.4833,-71.0667,VAL RACINE,0.9974717163939163,299.98992919921875
677,881,298.15,0.9978671020460085,4.707577833482668,48.2833,-89.9167,WHITEFISH LAKE,0.9919157629721226,302.6854553222656
677,1112,298.15,1.005526645700237,14.918558559991391,46.4,-75.0833,NOMININGUE,0.9985883576873501,300.66290283203125
677,1167,298.15,0.9912789287134749,17.357229033844433,45.6667,-71.7333,ST CAMILLE WOLFE,0.9980383898308425,300.8285827636719
678,1117,298.15,1.0340555599277181,15.137667577989024,46.3667,-74.7667,LA MACAZA,0.9992433550155085,300.4658203125
678,1142,300.15,1.0468615131981447,16.278382023454203,46.05,-73.1833,BERTHIERVILLE,1.000889138692829,301.9839782714844
678,1143,300.15,1.0447050148731867,16.327496188013978,46.0333,-73.1167,SOREL,1.000707714228567,302.0387268066406
678,1154,300.15,1.0348232563982545,16.79264234742965,45.8833,-72.4833,DRUMMONDVILLE,1.001089550621124,301.92352294921875
678,1172,298.15,1.0408049695193322,17.61091405605013,45.6333,-71.3667,LINGWICK,0.999444347026521,300.4053955078125
678,1177,297.15,1.0494863716117762,17.79263385317223,45.5833,-71.1167,MILAN,0.9970308148589128,300.1225891113281
679,884,297.15,1.0786265168121942,4.855987512171448,48.35,-89.6833,FLINT,0.9890006790388381,302.5594177246094
679,959,295.15,1.1072814606393633,8.146944438375767,47.9667,-84.7833,WAWA A,0.9928342759984043,299.36260986328125
679,1104,298.15,1.0783665501697681,14.56388649802228,46.5667,-75.55,MONT LAURIER,0.9973027721853888,301.05047607421875
679,1135,298.15,1.1048802078623199,15.95810005194841,46.2,-73.6,STE BEATRIX,0.9965195835651197,301.2870788574219
680,890,296.15,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY A,0.9864975682986122,302.30633544921875
680,981,297.15,1.1215982693691606,9.121374066660865,47.82,-83.3467,CHAPLEAU A,0.9950487948934011,300.72039794921875
680,1147,299.15,1.1514404604556916,16.500102870276372,46.0833,-72.8333,PIERREVILLE,0.9974707429606591,302.00933837890625
680,1180,297.15,1.121857502574631,17.95280611454204,45.6,-70.8667,LAC MEGANTIC 2,0.997404851173534,300.0100402832031
681,820,299.15,1.17242148420654,2.0045267189053573,48.6333,-93.9667,BARWICK,0.9875227127608563,305.05169677734375
681,828,299.15,1.171307503113004,2.3685206274323862,48.6167,-93.4167,FORT FRANCES,0.9884986589070347,304.7505187988281
681,1041,298.15,1.1847574110401833,11.80195308999552,47.35,-79.4333,VILLE MARIE,0.9968743055535988,301.17987060546875
681,1132,297.15,1.1542596729610621,15.834532095958147,46.2833,-73.75,ST COME,0.9946141687514399,300.851806640625
681,1151,299.15,1.1882352189004102,16.67043021880062,46.0667,-72.5833,ST ZEPHIRIN,0.9976705544688009,301.9488525390625
682,822,298.15,1.2258957845981295,2.0905986080791252,48.6833,-93.8333,EMO RADBOURNE,0.9845096049854261,304.96246337890625
682,828,299.15,1.2040678231957311,2.3560277919814805,48.65,-93.4333,FORT FRANCES A,0.9885523132096816,304.7339782714844
682,1248,292.15,1.22131817111723,20.95157407717011,44.65,-66.8333,SEAL COVE,0.9829657444026592,299.2947082519531
682,1263,296.15,1.2260693338535873,21.62925982666031,44.4,-65.95,WEYMOUTH FALLS,1.0014367674433855,297.7966003417969
683,813,298.15,1.2450305823457917,1.7044929060086724,48.7167,-94.4167,SLEEMAN,0.9839371437796498,305.139892578125
683,1161,298.15,1.2763094335797933,17.104104129505625,46.0167,-71.95,ARTHABASKA,0.9961422177923053,301.4012145996094
683,1178,297.15,1.2606717705989359,17.84366708527203,45.7667,-70.95,ST SEBASTIEN,0.9967091328733167,300.2194519042969
683,1281,298.15,1.2610336342032678,22.40401598304577,44.1333,-64.9333,LIVERPOOL BIG FALLS,1.00647991244853,298.30548095703125
683,1284,298.15,1.261987951032758,22.533695992288553,44.0833,-64.7667,LIVERPOOL MILTON,1.00751217480103,297.9998474121094
684,1047,292.15,1.3294122999251627,12.058052306278517,47.4333,-79.0167,LATULIPE,0.9768018254469278,301.183349609375
684,1052,295.15,1.3299647528776817,12.278198359713487,47.3833,-78.7,BELLETERRE,0.9867522214171535,301.2077941894531
684,1138,296.15,1.29909797368146,16.07911852243818,46.35,-73.35,ST CHARLES DE MANDEVILLE,0.9904916418377928,301.0873107910156
684,1143,299.15,1.2881409336328433,16.32377712875588,46.2667,-73.0167,LOUISEVILLE,0.9993000555225231,301.45648193359375
684,1150,299.15,1.3081477460879134,16.607760775956216,46.2,-72.6167,NICOLET,0.998345484473232,301.7447204589844
684,1167,297.15,1.305267531023902,17.350725953154015,45.9667,-71.6,ST FORTUNAT,0.9943149154559308,300.9423522949219
684,1175,298.15,1.293674588091914,17.734174158350864,45.8333,-71.0833,LAMBTON,0.9994261732122249,300.4108581542969
684,1182,297.15,1.3054290288877226,18.025092727207987,45.75,-70.6833,ST LUDGER,0.9973378934728699,300.0301818847656
685,840,299.15,1.3481612006290875,2.888354841498004,48.7667,-92.6167,MINE CENTRE,0.9903653257233198,304.1761169433594
685,1154,299.15,1.3365106493736163,16.804800195591653,46.1667,-72.3333,ST WENCESLAS,0.9986609126031599,301.6494140625
686,1043,298.15,1.4114245534198955,11.886957938417009,47.5519,-79.2358,BARRAGE ANGLIERS,0.9968727904053654,301.1803283691406
686,1105,298.15,1.3913321643034506,14.630169131697288,46.85,-75.3333,STE ANNE DU LAC,0.9987718488221907,300.607666015625
686,1156,299.15,1.3807822076069196,16.887501960563338,46.1833,-72.2,DAVELUYVILLE,0.9993490207742373,301.44171142578125
686,1284,298.15,1.3821740029408922,22.56028411923297,44.1833,-64.6667,MILL VILLAGE,1.0068517571232762,298.1953125
687,1166,298.15,1.4353865918581943,17.319534723993772,46.1,-71.5833,ST FERDINAND,0.9973900264300989,301.0241394042969
687,1274,296.65,1.4484465391270387,22.115954879060453,44.4182,-65.20155,KEJIMKUJIK PARK,1.002129012588431,298.09332275390625
688,771,300.15,1.500238175261201,-0.1558671941190945,49.0,-97.2375,EMERSON AUT,0.988461216073168,305.78082275390625
688,1033,298.15,1.464268420428553,11.450362801068342,47.7,-79.85,EARLTON A,0.9963887848763076,301.3266296386719
688,1127,297.15,1.5037525622964423,15.608573111621684,46.6833,-73.9167,ST MICHEL DES SAINTS,0.9971072625909942,300.0995788574219
688,1149,299.15,1.4827451771107225,16.55193535398155,46.3833,-72.6167,TROIS RIVIERES AQUEDUC,0.9995570754240284,301.37896728515625
688,1152,296.15,1.4738111302348953,16.68777768726543,46.3333,-72.4333,BECANCOUR,0.9893905394466358,301.4223937988281
688,1169,298.15,1.4868129159530434,17.472963414579834,46.1,-71.35,THETFORD MINES,0.9981150389990308,300.80548095703125
689,766,297.15,1.5321233667437582,-0.36729378923272993,49.0308,-97.56,GRETNA (AUT),0.9794190495512496,305.51934814453125
689,789,299.15,1.5350710334875086,0.6520645088268568,49.0309,-96.0058,PINEY,0.9863876095606177,305.4027404785156
689,795,296.15,1.5284324891740146,0.9189431922892288,49.02015,-95.59915,SPRAGUE,0.9769639100942719,305.2563781738281
689,1140,297.15,1.5150610464679561,16.15629574000493,46.5333,-73.15,ST ALEXIS DES MONTS,0.994604281539553,300.85479736328125
689,1175,298.15,1.540749758985941,17.73550833013751,46.0667,-70.9667,ST EPHREM,0.9993171442047228,300.4436340332031
689,1183,298.15,1.5242966039290742,18.096586920667207,45.9333,-70.4833,ST THEOPHILE,1.0005305938479805,300.0792541503906
690,750,299.15,1.5781799589874443,-1.0813719494445242,49.0667,-98.65,SNOWFLAKE,0.9889904769262862,304.5989685058594
690,763,301.15,1.5526997089048007,-0.5245030077534,49.05,-97.8,PLUM COULEE,0.9931743473259972,305.3436584472656
690,934,292.15,1.585858911633587,7.055491873290131,48.6,-86.3,PUKASKWA NATL PARK,0.9859620477512376,298.3851623535156
690,1042,295.15,1.5723766422513157,11.8515015407491,47.7167,-79.2333,REMIGNY,0.9866821438290472,301.22918701171875
690,1158,298.15,1.5699018781915144,16.98335742756213,46.3333,-71.9833,MANSEAU,0.9973469534811762,301.0371398925781
691,766,301.15,1.6012747916408643,-0.36024496770735226,49.1,-97.55,ALTONA,0.9925157783795086,305.5462646484375
691,1142,297.15,1.607393110610914,16.283534503371335,46.5833,-72.9333,ST MATHIEU,0.9945929821095235,300.85821533203125
691,1163,299.15,1.6384874829205949,17.19100096731101,46.3333,-71.6667,LAURIERVILLE,1.0005577764617302,301.0775451660156
691,1182,297.15,1.6268592987363577,18.036246116246513,46.05,-70.5167,ST COME DE LINIERE,0.9971153744441212,300.0971374511719
691,1284,298.15,1.6142468085780268,22.551400289984592,44.4,-64.55,BRIDGEWATER,1.0058661975298446,298.48748779296875
692,728,298.15,1.6742075566257653,-2.0397530351410067,49.1333,-100.117,TURTLE MOUNTAIN 11,0.987162979457003,304.14276123046875
692,1150,298.15,1.664176253985097,16.626426689197242,46.5333,-72.4333,ST NARCISSE,0.9975399007486062,300.9789123535156
692,1170,298.15,1.6584646708515252,17.512421946317293,46.25,-71.2167,ST PIERRE DE BROUGHTON,0.998351034385575,300.734375
692,1179,298.15,1.6796607608428853,17.883321299254668,46.15,-70.7,ST GEORGES,0.999925330207059,300.2608947753906
692,1246,294.15,1.6654751578683622,20.850317762178534,45.1,-66.7333,PENNFIELD,0.9890518178979337,299.48931884765625
693,746,297.15,1.7107226376147948,-1.243636752000045,49.1955,-98.90245,PILOT MOUND (AUT),0.9827298735430857,304.49005126953125
693,758,301.15,1.6882373082187547,-0.7083728658870007,49.1833,-98.0833,MORDEN CDA,0.9941385289581823,305.0475158691406
693,921,293.15,1.7144764090857971,6.505500981730009,48.8,-87.1,TERRACE BAY,0.9869040266740529,299.1207275390625
693,1156,298.15,1.6981108675439935,16.892890608074847,46.4833,-72.05,FORTIERVILLE,0.9977794695490091,300.9066467285156
693,1184,297.15,1.7203353439045161,18.101638337129636,46.1167,-70.3833,ST ZACHARIE,0.9970528151931367,300.115966796875
693,1250,293.15,1.7154081076878958,21.04652747769824,45.0731,-66.4492,POINT LEPREAU CS,0.9858863142658449,299.42950439453125
694,711,299.15,1.759869947385571,-2.788925790154022,49.1833,-101.26700000000001,PIERSON,0.9907084422242979,304.0707702636719
694,782,299.15,1.75098144362941,0.31562401784473887,49.25,-96.5167,ZHODA,0.9864067316301282,305.3968200683594
694,1153,298.15,1.7540822281724946,16.741931706325044,46.5833,-72.2333,STE ANNE DE LA PERADE,0.9981093683798994,300.80718994140625
695,1163,299.15,1.8025936437057593,17.208994077081204,46.4833,-71.5667,ST FLAVIEN,1.0010464427773913,300.9305725097656
695,1172,295.15,1.7744012915046719,17.594713197903786,46.3333,-71.05,ST SEVERIN,0.9889758692016744,300.5305480957031
695,1181,297.15,1.788085543520356,17.992307149959434,46.2167,-70.5,ST PROSPER,0.9970514971734236,300.1163635253906
695,1277,298.15,1.7750700012855147,22.249610446505937,44.6667,-64.85,SPRINGFIELD,1.0055166613603852,298.59124755859375
695,1280,298.15,1.7956809346675493,22.382699204771423,44.6333,-64.6667,FARMINGTON,1.0049026832212293,298.773681640625
696,649,300.15,1.8530276791510933,-5.551048048175222,49.05,-105.48299999999999,CORONACH SPC,0.9979468556977132,302.87432861328125
696,716,295.15,1.847991952515984,-2.6003980818173,49.2813,-100.986,MELITA,0.9771515612032418,304.1672058105469
696,726,300.15,1.8461722388645943,-2.1634391440554928,49.3,-100.31700000000001,TURTLE MOUNTAIN 6,0.9939044750748445,304.1061706542969
696,1173,299.15,1.8477648175200458,17.65478065992973,46.3833,-70.9333,VALLEE JONCTION,1.002752289261311,300.41864013671875
696,1253,294.15,1.8528378278950468,21.18059270462604,45.15,-66.2,COLESON COVE,0.9896870584676952,299.2970886230469
697,636,299.15,1.8709560722784313,-6.143356834257447,49.0,-106.383,WEST POPLAR RIVER,0.9956198970288761,302.5707702636719
697,686,298.15,1.8662740844535828,-3.895667948011195,49.2167,-102.96700000000001,ESTEVAN A,0.9891558513623533,303.5299987792969
697,763,300.15,1.9025703794522904,-0.510023459423396,49.4,-97.7833,MYRTLE,0.9897079536703305,305.3956298828125
697,1029,298.15,1.8818189500908733,11.254690971329046,48.15,-80.0,KIRKLAND LAKE,0.9961193227058025,301.40814208984375
697,1157,299.15,1.9009426839342536,16.922755381469877,46.6667,-71.9167,DESCHAMBAULT,1.0023240360754255,300.5469970703125
697,1178,297.15,1.8799679473293647,17.85055640566512,46.35,-70.65,ST ODILON,0.9970316259139055,300.1223449707031
698,649,300.15,1.9217580791277464,-5.565919320395133,49.1167,-105.51700000000001,CORONACH,0.998130700436466,302.81854248046875
698,758,300.15,1.9388365983686902,-0.7482821736307885,49.4333,-98.15,CARMAN,0.9907807908633961,305.06494140625
698,1154,298.15,1.912824438817077,16.798519081378075,46.7167,-72.0833,ST ALBAN,0.9996280513332482,300.3501892089844
698,1170,299.15,1.924782851224904,17.51916677348729,46.5,-71.0833,SCOTT,1.0027394546761008,300.4224853515625
698,1270,297.15,1.9173520216787827,21.94487127536682,44.9167,-65.1667,CLARENCE,1.0035765423517178,298.1650695800781
699,745,300.15,1.9670199217075781,-1.3116963458875754,49.45,-99.0167,ST ALPHONSE,0.9921782854593602,304.63525390625
699,756,300.15,1.956539149126066,-0.8130760493526549,49.45,-98.25,MIAMI THIESSEN,0.9910324062748261,304.98748779296875
699,902,296.15,1.9644369395837542,5.64879348201322,49.15,-88.35,CAMERON FALLS,0.9900375665468503,301.22540283203125
699,1148,298.15,1.9884978888085978,16.545808996887292,46.8667,-72.4,LAC AUX SABLES,1.0003870418753638,300.122314453125
699,1180,297.15,1.9845023376234565,17.948131049345225,46.4167,-70.4667,STE GERMAINE,0.9972922456492976,300.0439147949219
699,1298,294.15,1.9569807986708783,23.16812369013147,44.4667,-63.5667,SANDY COVE NRC,0.9959636184662067,297.4109191894531
700,724,296.15,2.01697541858997,-2.253770610868459,49.4667,-100.46700000000001,CAMERON,0.9806548064784865,304.10748291015625
700,759,296.15,2.002533166016492,-0.6691504847160616,49.4981,-98.0297,CARMAN U OF M CS,0.9773117412119451,305.1477355957031
700,778,299.15,2.0335274203908495,0.15150827139782444,49.5333,-96.7667,STEINBACH,0.9864787910371244,305.37451171875
700,1009,299.15,2.0164603918766244,10.364249727743847,48.4667,-81.2667,PORCUPINE ONT HYDRO,0.9991416595029965,301.5042724609375
700,1174,298.15,2.031512617921482,17.67659981234482,46.55,-70.8167,ST MALACHIE,1.0004337349843295,300.1083068847656
701,606,299.15,2.0454001350395923,-7.444549262222911,49.0,-108.383,TREELON,0.9967485812221565,302.2281494140625
701,682,299.15,2.0494711797191627,-4.09912821844457,49.3833,-103.3,MIDALE,0.9933348931162473,303.26678466796875
701,744,300.15,2.0681265362032217,-1.352320706706114,49.55,-99.0833,CYPRESS RIVER,0.9921016587001585,304.6587829589844
701,1156,295.15,2.0434183347994725,16.875816064205196,46.8167,-71.9167,STE CHRISTINE,0.9907225487739654,300.0007019042969
701,1168,299.15,2.0641528045347988,17.411163562539105,46.6667,-71.1667,BEAUSEJOUR,1.0034511493399767,300.20941162109375
701,1273,298.15,2.0477520185861904,22.08183244528817,44.9833,-64.9167,GREENWOOD A,1.0068663893169496,298.19097900390625
701,1291,296.15,2.074260409036978,22.85644042732311,44.7,-63.9,ST MARGARET'S BAY,1.0000651135675025,298.2050476074219
702,1007,298.15,2.1028662985791216,10.272256140147682,48.5697,-81.3767,TIMMINS VICTOR POWER A,0.9956563013981098,301.5483093261719
702,1045,297.15,2.115085730644821,11.9769317110481,48.2167,-78.8667,RIVIERE KINOJEVIS,0.9939040005421339,301.0667724609375
702,1139,297.15,2.100160056740986,16.12801895862977,47.1,-72.9333,GRANDE ANSE,0.9974532489271226,299.9954833984375
702,1183,297.15,2.1043623241683953,18.088712820603085,46.4833,-70.2167,ST CAMILLE,0.9973646754743068,300.0221252441406
702,1256,295.15,2.0923818993230565,21.32172942210499,45.3181,-65.8856,SAINT JOHN A,0.9957986749386125,298.471435546875
702,1296,296.15,2.1196558101930303,23.082772328459058,44.65,-63.5833,HALIFAX CITADEL,1.0020003940063098,297.62908935546875
703,801,297.15,2.137454399850029,1.1685590870668008,49.6239,-95.1972,INDIAN BAY,0.9816268932363293,304.8321838378906
703,1062,297.15,2.1295758090215102,12.715646487269279,48.0564,-77.7867,VAL-D'OR A,0.9948970464308181,300.7662658691406
703,1159,296.15,2.14822484257896,17.03338649155908,46.8667,-71.65,DUCHESNAY,0.9953321946103011,299.623046875
703,1160,298.15,2.139578302013488,17.060287126239714,46.85,-71.6167,STE CATHERINE,1.0021073873216937,299.6070861816406
703,1164,296.65,2.1447730523095254,17.227659227146034,46.8018,-71.3825,QUEBEC/JEAN LESAGE INTL A,0.9968724280098986,299.6651916503906
703,1165,299.15,2.141629603938868,17.27629182672879,46.7833,-71.3167,STE FOY (PIE XII),1.0050936679397457,299.71881103515625
703,1172,298.15,2.1501189541189794,17.6115595829187,46.6833,-70.85,HONFLEUR,1.0007882971675717,300.0019836425781
703,1291,296.15,2.154404320358035,22.8729134731765,44.7667,-63.8333,POCKWOCK LAKE,0.9996368840783041,298.3327941894531
703,1297,297.15,2.14892450784469,23.128137524052722,44.6583,-63.50835,SHEARWATER A,1.005536511876846,297.5838928222656
704,705,298.15,2.192795072440763,-3.057417837564855,49.6,-101.71700000000001,REDVERS,0.9903564981961884,303.1620178222656
704,727,299.15,2.1940200283558933,-2.1051172813454797,49.65,-100.25,SOURIS,0.9904391572024761,304.1534423828125
704,823,299.15,2.194926487102732,2.1266742815778903,49.65,-93.7167,RAWSON LAKE,0.9902157091384765,304.2220764160156
704,1068,297.15,2.2056823756394897,12.97467662996059,48.0667,-77.3833,LOUVICOURT,0.9952963562780032,300.6455993652344
704,1244,298.15,2.173083669748209,20.772546955364465,45.6,-66.5667,HOYT BLISSVILLE,1.001945933343573,299.6553649902344
704,1277,299.15,2.1832299349175868,22.229032603976535,45.05,-64.65,WATERVILLE CAMBRIDGE,1.009098132432468,298.5294189453125
704,1285,298.15,2.2119797330826,22.589318864862648,44.9333,-64.1667,WINDSOR MARTOCK,1.0056832775642153,298.5417785644531
705,596,300.15,2.2477172015257336,-7.88928622531456,49.1333,-109.1,CLAYDON,1.002404180050569,301.5275573730469
705,604,300.15,2.2609165501685404,-7.534424637373432,49.2,-108.56700000000001,FRONTIER,1.0012321438461913,301.8805236816406
705,697,299.15,2.2489046645255795,-3.411153802440533,49.6333,-102.26700000000001,CARLYLE,0.9944075081603916,302.9396667480469
705,1156,297.15,2.21948402727274,16.877744951521635,46.9833,-71.8333,RIVIERE VERTE OUEST,0.9994970306952814,299.3820495605469
705,1165,296.15,2.231592225551093,17.2820151698798,46.8667,-71.2667,CHARLESBOURG PARC ORLEAN,0.9959742286371305,299.4299011230469
705,1168,299.15,2.220882571941183,17.406153681880436,46.8167,-71.1,LAUZON,1.005523267341464,299.59075927734375
705,1179,295.15,2.2318537708212007,17.89809691069761,46.6667,-70.4167,ST PHILEMON,0.9907917903477987,299.979736328125
705,1255,296.15,2.2259082118344966,21.25569052578888,45.4667,-65.9,NAUWIGEWAUK,0.9995241077748872,298.366455078125
705,1279,298.15,2.245163530071908,22.330642996726787,45.0667,-64.4833,KENTVILLE CDA,1.0058655804872678,298.4876708984375
705,1287,298.15,2.249827933933791,22.675906214322463,44.9333,-64.0333,SALMON HOLE,1.005896227850205,298.47857666015625
706,1290,297.15,2.276362339898619,22.819066790626398,44.9,-63.8333,MOUNT UNIACKE,1.0028281886134773,298.3875732421875
707,675,300.15,2.3444152303763364,-4.421666135144434,49.65,-103.833,WEYBURN,0.997264266402636,303.0816345214844
707,782,297.15,2.3178092398446517,0.33366328798232175,49.8167,-96.4833,OSTENFELD,0.9801424623985324,305.2938537597656
707,813,298.15,2.3191516259454263,1.7019727769211224,49.7903,-94.3653,KENORA A,0.986557650414967,304.3293762207031
707,1046,297.15,2.3301463594803966,12.017196687285196,48.4167,-78.7333,MONT BRUN,0.9942410123991277,300.9647216796875
707,1171,298.15,2.3161518592684875,17.530326768266313,46.8667,-70.8833,SAINT MICHEL,1.002124331779597,299.6020202636719
708,576,297.65,2.3773939182474364,-8.775282388866069,49.1167,-110.46700000000001,MANYBERRIES CDA,0.9963878182577254,300.82159423828125
708,661,299.15,2.365788795482905,-5.005623792275916,49.6167,-104.73299999999999,AMULET,0.9941016685321135,303.0328674316406
708,675,295.15,2.392352772509108,-4.39599211308612,49.7,-103.8,WEYBURN,0.9807938106044782,303.03765869140625
708,773,296.15,2.3883694702034233,-0.08344225224319311,49.8883,-97.1294,WINNIPEG THE FORKS,0.9767021253917942,305.33819580078125
708,835,298.15,2.355451406451814,2.691247840369279,49.7833,-92.8333,DRYDEN,0.9887562161708282,303.6526794433594
708,1168,297.15,2.377566928011995,17.400888965846388,46.9667,-71.0333,CHATEAU RICHER,0.9999860071520462,299.23565673828125
708,1170,298.15,2.3560343942310813,17.492475232440565,46.9167,-70.9167,ST JEAN (IO),1.0026997625509695,299.4300842285156
708,1178,297.15,2.3928831921630294,17.85383397054956,46.8333,-70.4,NOTRE DAME DU ROSAIRE,0.9974881550440089,299.9849853515625
708,1184,298.15,2.38587791745667,18.134863525524572,46.7333,-70.0167,STE LUCIE,1.0007623376228203,300.009765625
708,1283,297.15,2.3753772930633694,22.505141605331136,45.1167,-64.1833,SUMMERVILLE,1.0022401227532858,298.5626525878906
708,1295,297.15,2.353824406162802,23.043207937173968,44.88,-63.5,HALIFAX STANFIELD INT'L A,1.0038247688487194,298.0913391113281
709,709,298.15,2.418002429277972,-2.9143599374970126,49.8333,-101.51700000000001,MARYFIELD,0.9899362691058078,303.29071044921875
709,717,298.15,2.398079809265068,-2.5488583429224527,49.8333,-100.95,VIRDEN,0.9890604861667665,303.55926513671875
709,731,300.15,2.4036333940360897,-1.9241254340494038,49.8667,-99.9833,BRANDON CDA,0.9943215633409849,303.9786071777344
709,740,296.15,2.4288455569653005,-1.5193890618839296,49.9058,-99.3574,CARBERRY CS,0.9799660271321031,304.32122802734375
709,756,298.65,2.4082970065400016,-0.822175238613512,49.90155,-98.27539999999999,PORTAGE SOUTHPORT A,0.9857009777265049,305.10467529296875
709,771,297.15,2.4169418023078975,-0.155543523396879,49.9167,-97.24135,WINNIPEG A CS,0.979991504113509,305.34088134765625
709,836,296.15,2.408289044403697,2.742262906325916,49.8333,-92.75,DRYDEN A,0.9823308324563669,303.588623046875
709,1139,295.15,2.416900417711517,16.134563842521807,47.4,-72.7833,LA TUQUE,0.9913441543108962,299.8125915527344
709,1236,298.15,2.4159697674047114,20.425584720825874,45.9544,-66.8986,MACTAQUAC PROV PARK,1.0004457395815947,300.1047058105469
709,1242,297.15,2.4355673986902304,20.695842322706284,45.8721,-66.5279,FREDERICTON A,0.9977067797151156,299.91925048828125
709,1243,298.15,2.415558099465363,20.74994682985211,45.8333,-66.4667,OROMOCTO,1.0012819883406228,299.85406494140625
710,689,298.15,2.476150763593188,-3.783965964958236,49.8333,-102.867,HANDSWORTH,0.9915070001323671,302.81024169921875
710,732,298.15,2.4461289022730366,-1.9022360052764455,49.91,-99.9519,BRANDON A,0.9878011849656493,303.9462585449219
710,1062,297.15,2.4527194206904652,12.728400141464762,48.3667,-77.65,BARRAUTE,0.9953481870417713,300.62994384765625
710,1169,298.15,2.4663266066280873,17.454610658846974,47.0333,-70.9167,STE ANNE DE BEAUPRE,1.0034998644127013,299.19134521484375
710,1174,298.15,2.4775887360087,17.69149433444093,46.9667,-70.5833,MONTMAGNY,1.0018951197849009,299.6705627441406
710,1225,298.15,2.4503054913706883,19.923144460296516,46.1703,-67.5536,WOODSTOCK,0.9995615281554044,300.37017822265625
710,1240,298.15,2.4538374466501836,20.62178160144984,45.9167,-66.6167,FREDERICTON CDA,1.0009035534471578,299.9674377441406
710,1248,298.15,2.4523914808738034,20.97348209091824,45.7833,-66.15,GAGETOWN 2,1.0024956204404192,299.4910583496094
710,1299,296.15,2.464534456384161,23.20076633026193,44.9167,-63.2333,LOWER MEAGHERS GRANT,1.0017407327867631,297.70623779296875
711,559,301.15,2.5265028875468567,-9.538431741080254,49.1267,-111.654,MASINASIN,1.0090859432842563,300.5289001464844
711,763,300.15,2.5160958184100637,-0.5191396988927048,50.0134,-97.8071,MARQUETTE,0.9900280961316096,305.296875
711,1049,295.15,2.498364362147083,12.14743197083642,48.55,-78.4833,MANNEVILLE,0.9880843865206212,300.80169677734375
